GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-201586-202331-202704-1628379-1629611-	S. Ibaka - P. George - R. Jackson - L. Kennard - T. Mann	1610612746	LAC	7	5	2	0.714	20.516666666666666	18	35	0.514	6	14	0.429	6	7	0.857	5	15	20	7	5.0	4	2	4	12	11	48	10.0	222	149	7843	3537	454	423	491	2571	391	495	2465	609	702	2312	395	437	417	744	8684	359	498	9152	9132	302	444	357
Lineups	-201565-202692-203457-203944-1630193-	D. Rose - A. Burks - N. Noel - J. Randle - I. Quickley	1610612752	NYK	7	3	4	0.429	20.0	16	32	0.5	4	14	0.286	12	16	0.75	3	10	13	10	3.0	3	3	1	2	14	48	7.0	222	392	9108	4890	473	490	555	2604	658	495	3761	226	205	2768	792	745	752	463	7792	531	298	6530	5848	202	444	704
Lineups	-201586-202339-202704-1629599-1629611-	S. Ibaka - E. Bledsoe - R. Jackson - A. Coffey - T. Mann	1610612746	LAC	2	1	1	0.5	19.731666666666666	18	35	0.514	7	15	0.467	5	8	0.625	1	13	14	8	5.0	2	2	1	4	5	48	-3.0	1728	1598	3321	3975	484	423	491	2571	311	462	2363	788	579	3475	2199	527	679	631	8684	863	498	6530	7850	864	444	6854
Lineups	-203084-203090-203458-1628368-1630169-	H. Barnes - M. Harkless - A. Len - D. Fox - T. Haliburton	1610612758	SAC	5	2	3	0.4	18.583333333333332	19	37	0.514	6	14	0.429	4	6	0.667	3	14	17	10	3.0	3	2	2	10	4	48	4.0	434	712	8797	4914	525	388	460	2574	391	495	2465	1006	850	3214	792	475	533	463	7792	531	498	8368	9031	1140	444	1434
Lineups	-1626157-1627736-1629020-1629162-1630162-	K. Towns - M. Beasley - J. Vanderbilt - J. McLaughlin - A. Edwards	1610612750	MIN	7	0	7	0.0	18.25	16	40	0.4	11	25	0.44	5	6	0.833	6	14	20	12	5.0	4	1	4	10	8	48	2.0	222	5450	9369	5450	532	490	411	4790	160	213	2447	788	850	2394	299	475	417	363	8684	359	1025	9152	9031	483	444	2327
Lineups	-201145-203085-203210-1628408-1630267-	J. Green - A. Rivers - J. Green - P. Dozier - F. Campazzo	1610612743	DEN	5	3	2	0.6	31.673333333333332	18	48	0.375	6	25	0.24	5	7	0.714	2	15	17	13	13.0	7	1	4	11	13	47	-32.0	434	392	7843	3871	247	423	318	5236	391	213	4229	788	702	3121	1229	437	533	335	9252	156	1025	9152	9083	236	455	9404
Lineups	-202330-1626162-1628998-1630163-1630208-	G. Hayward - K. Oubre Jr. - C. Martin - L. Ball - N. Richards	1610612766	CHA	6	4	2	0.667	22.953333333333333	16	44	0.364	1	13	0.077	14	16	0.875	5	19	24	7	7.0	3	0	7	8	14	47	-12.0	315	233	7843	3563	384	490	360	5400	2409	543	4658	176	205	2254	395	309	319	744	8971	531	2789	9329	8850	202	455	9191
Lineups	-1626163-1626164-1626166-1628969-1629661-	F. Kaminsky - D. Booker - C. Payne - M. Bridges - C. Johnson	1610612756	PHX	5	5	0	1.0	20.333333333333332	19	36	0.528	3	11	0.273	6	6	1.0	1	16	17	11	7.0	4	2	2	4	5	47	1.0	434	149	1	1	460	388	472	2501	926	684	3862	609	850	1	2199	399	533	412	8971	359	498	8368	7850	864	455	3084
Lineups	-201587-202704-1628379-1628392-1629611-	N. Batum - R. Jackson - L. Kennard - I. Hartenstein - T. Mann	1610612746	LAC	10	6	4	0.6	19.71	17	37	0.459	6	15	0.4	7	9	0.778	1	17	18	9	6.0	6	2	3	8	10	47	14.0	96	108	9108	3871	487	458	460	4121	391	462	2599	486	488	2697	2199	359	481	535	8861	202	498	8943	8850	337	455	176
Lineups	-201580-1626164-1626166-1628969-1629661-	J. McGee - D. Booker - C. Payne - M. Bridges - C. Johnson	1610612756	PHX	13	10	3	0.769	19.666666666666668	16	42	0.381	7	19	0.368	8	10	0.8	7	18	25	11	3.0	4	4	1	9	7	47	16.0	51	15	8797	3432	489	490	386	5221	311	316	2910	403	430	2554	231	335	300	412	7792	359	185	6530	8955	579	455	128
Lineups	-2546-201566-202340-203076-1630559-	C. Anthony - R. Westbrook - A. Bradley - A. Davis - A. Reaves	1610612747	LAL	5	4	1	0.8	19.118333333333332	16	32	0.5	7	16	0.438	8	11	0.727	3	16	19	9	6.0	3	2	0	7	6	47	1.0	434	233	3321	3373	502	490	555	2604	311	422	2449	403	369	3094	792	399	445	535	8861	531	498	1	8726	695	455	3084
Lineups	-200794-201142-201988-1628971-1630560-	P. Millsap - K. Durant - P. Mills - B. Brown - C. Thomas	1610612751	BKN	6	4	2	0.667	18.893333333333334	18	39	0.462	4	15	0.267	7	8	0.875	8	11	19	10	8.0	3	0	3	10	6	47	-5.0	315	233	7843	3563	510	423	426	4074	658	462	3891	486	579	2254	193	652	445	463	9057	531	2789	8943	9031	695	455	7974
Lineups	-201942-202696-203897-1627884-1629632-	D. DeRozan - N. Vucevic - Z. LaVine - D. Jones Jr. - C. White	1610612741	CHI	1	1	0	1.0	16.573333333333334	18	32	0.563	8	12	0.667	3	6	0.5	2	11	13	8	3.0	1	3	2	6	8	47	4.0	3320	1598	1	1	599	423	555	2217	275	607	862	1453	850	3615	1229	652	752	631	7792	1637	298	8368	8543	483	455	1434
Lineups	-2738-201939-202357-1627814-1629308-	A. Iguodala - S. Curry - N. Bjelica - D. Lee - J. Toscano-Anderson	1610612744	GSW	2	2	0	1.0	16.411666666666665	16	31	0.516	5	13	0.385	10	10	1.0	2	12	14	10	1.0	0	2	1	10	7	47	7.0	1728	712	1	1	607	490	577	2563	497	543	2795	287	430	1	1229	578	679	463	4104	3751	498	6530	9031	579	455	704
Lineups	-202330-1626162-1626179-1629023-1629667-	G. Hayward - K. Oubre Jr. - T. Rozier - P. Washington - J. McDaniels	1610612766	CHA	3	0	3	0.0	15.711666666666666	12	25	0.48	7	11	0.636	16	20	0.8	3	10	13	10	2.0	3	5	3	4	12	47	10.0	1018	5450	8797	5450	640	712	772	3929	311	684	1113	133	135	2554	792	745	752	463	6611	531	134	8943	7850	264	455	357
Lineups	-1628021-1628464-1629645-1630224-1630256-	D. Nwaba - D. Theis - K. Porter Jr. - J. Green - J. Tate	1610612745	HOU	2	0	2	0.0	15.666666666666666	14	23	0.609	7	10	0.7	12	15	0.8	3	12	15	8	7.0	1	3	2	6	11	47	12.0	1728	5450	7843	5450	645	588	865	1715	311	771	857	226	225	2554	792	578	626	631	8971	1637	298	8368	8543	302	455	258
Lineups	-203914-204025-1628964-1628976-1630532-	G. Harris - T. Frazier - M. Bamba - W. Carter Jr. - F. Wagner	1610612753	ORL	3	0	3	0.0	25.283333333333335	18	38	0.474	5	10	0.5	5	7	0.714	3	24	27	10	16.0	2	0	3	11	11	46	-2.0	1018	5450	8797	5450	336	423	439	3975	497	771	1319	788	702	3121	792	222	276	463	9304	863	2789	8943	9083	302	466	5907
Lineups	-201567-201937-1629636-1630205-1630596-	K. Love - R. Rubio - D. Garland - L. Stevens - E. Mobley	1610612739	CLE	5	4	1	0.8	22.798333333333332	12	43	0.279	3	13	0.231	19	21	0.905	9	15	24	5	5.0	1	2	2	7	11	46	-3.0	434	233	3321	3373	388	712	373	6487	926	543	4235	99	124	2208	164	437	319	1126	8684	1637	498	8368	8726	302	466	6854
Lineups	-202689-203095-203944-1629628-1630167-	K. Walker - E. Fournier - J. Randle - R. Barrett - O. Toppin	1610612752	NYK	4	1	3	0.25	19.741666666666667	18	36	0.5	5	16	0.313	5	5	1.0	3	13	16	8	8.0	2	5	2	10	7	46	-3.0	641	1598	8797	5299	483	423	472	2604	497	422	3683	788	1135	1	792	527	572	631	9057	863	134	8368	9031	579	466	6854
Lineups	-203500-203937-1628415-1629630-1630217-	S. Adams - K. Anderson - D. Brooks - J. Morant - D. Bane	1610612763	MEM	5	2	3	0.4	19.616666666666667	19	34	0.559	5	11	0.455	3	4	0.75	2	11	13	9	3.0	1	1	1	3	6	46	-2.0	434	712	8797	4914	491	388	513	2238	497	684	2384	1453	1357	2768	1229	652	752	535	7792	1637	1025	6530	7160	695	466	5907
Lineups	-202699-203552-203954-1627777-1627788-	T. Harris - S. Curry - J. Embiid - G. Niang - F. Korkmaz	1610612755	PHI	8	7	1	0.875	17.196666666666665	14	31	0.452	3	13	0.231	15	18	0.833	5	13	18	9	3.0	0	1	1	6	13	46	11.0	165	72	3321	3329	575	588	577	4230	926	543	4235	151	167	2394	395	527	481	535	7792	3751	1025	6530	8543	236	466	300
Lineups	-203488-1628983-1629026-1629652-1630581-	M. Muscala - S. Gilgeous-Alexander - K. Williams - L. Dort - J. Giddey	1610612760	OKC	6	4	2	0.667	17.173333333333332	12	31	0.387	3	10	0.3	19	26	0.731	8	14	22	7	6.0	3	1	1	6	15	46	8.0	315	233	7843	3563	576	712	577	5179	926	771	3715	99	86	3091	193	475	361	744	8861	531	1025	6530	8543	189	466	570
Lineups	-201568-1626153-1628381-1628989-1629027-	D. Gallinari - D. Wright - J. Collins - K. Huerter - T. Young	1610612737	ATL	6	3	3	0.5	16.93166666666667	18	34	0.529	6	12	0.5	4	4	1.0	0	13	13	12	1.0	1	1	3	4	8	46	17.0	315	392	8797	3975	586	423	513	2477	391	607	1319	1006	1357	1	4292	527	752	363	4104	1637	1025	8943	7850	483	466	107
Lineups	-201950-202326-203114-1626192-1629670-	J. Holiday - D. Cousins - K. Middleton - P. Connaughton - J. Nwora	1610612749	MIL	2	2	0	1.0	15.95	19	36	0.528	7	14	0.5	1	2	0.5	4	9	13	14	0.0	0	1	2	8	6	46	1.0	1728	712	1	1	625	388	472	2501	311	495	1319	3408	2422	3615	531	843	752	301	1	3751	1025	8368	8850	695	466	3084
Lineups	-2730-201566-201961-203076-1628370-	D. Howard - R. Westbrook - W. Ellington - A. Davis - M. Monk	1610612747	LAL	3	2	1	0.667	14.148333333333333	19	27	0.704	4	8	0.5	4	7	0.571	1	9	10	8	1.0	5	3	1	5	9	46	22.0	1018	712	3321	3563	759	388	705	1034	658	1040	1319	1006	702	3573	2199	843	1041	631	4104	259	298	6530	8272	395	466	61
Lineups	-1626163-1626166-1627846-1629013-1629661-	F. Kaminsky - C. Payne - A. Nader - L. Shamet - C. Johnson	1610612756	PHX	4	4	0	1.0	24.065	15	47	0.319	6	24	0.25	9	12	0.75	4	22	26	7	9.0	7	4	4	13	10	45	2.0	641	233	1	1	357	536	331	6270	391	226	3907	338	319	2768	531	254	287	744	9122	156	185	9152	9183	337	475	2327
Lineups	-201152-203926-1627749-1628401-1629640-	T. Young - D. McDermott - D. Murray - D. White - K. Johnson	1610612759	SAS	9	3	6	0.333	22.816666666666666	19	48	0.396	6	16	0.375	1	1	1.0	4	22	26	13	4.0	4	3	4	8	7	45	2.0	128	392	9336	4999	387	388	318	5133	391	422	2832	3408	4288	1	531	254	287	335	8375	359	298	9152	8850	579	475	2327
Lineups	-201569-1628464-1629726-1630224-1630256-	E. Gordon - D. Theis - G. Mathews - J. Green - J. Tate	1610612745	HOU	2	0	2	0.0	20.7	13	37	0.351	6	21	0.286	13	15	0.867	2	17	19	6	3.0	0	2	3	11	11	45	-7.0	1728	5450	7843	5450	448	652	460	5502	391	275	3761	192	225	2299	1229	359	445	911	7792	3751	498	8943	9083	302	475	8621
Lineups	-202684-1627741-1628368-1628963-1630558-	T. Thompson - B. Hield - D. Fox - M. Bagley III - D. Mitchell	1610612758	SAC	8	2	6	0.25	19.906666666666666	15	35	0.429	4	12	0.333	11	18	0.611	3	12	15	9	6.0	4	1	3	8	12	45	-14.0	165	712	9336	5299	478	536	491	4447	658	607	3007	256	167	3506	792	578	626	535	8861	359	1025	8943	8850	264	475	9253
Lineups	-202330-1626162-1626179-1628970-1629667-	G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - J. McDaniels	1610612766	CHA	5	2	3	0.4	18.223333333333333	15	33	0.455	5	11	0.455	10	11	0.909	2	12	14	9	3.0	1	1	2	11	8	45	5.0	434	712	8797	4914	533	536	537	4158	497	684	2384	287	369	2198	1229	578	679	535	7792	1637	1025	8368	9083	483	475	1095
Lineups	-203482-1628367-1630165-1630180-1630191-	K. Olynyk - J. Jackson - K. Hayes - S. Bey - I. Stewart	1610612765	DET	1	0	1	0.0	18.216666666666665	19	36	0.528	3	11	0.273	4	5	0.8	4	8	12	11	5.0	3	2	1	5	6	45	-11.0	3320	5450	3321	5450	534	388	472	2501	926	684	3862	1006	1135	2554	531	988	822	412	8684	531	498	6530	8272	695	475	9131
Lineups	-201980-203552-203954-1627777-1630178-	D. Green - S. Curry - J. Embiid - G. Niang - T. Maxey	1610612755	PHI	3	2	1	0.667	17.35	16	29	0.552	4	8	0.5	9	11	0.818	2	12	14	11	4.0	1	3	1	7	10	45	-1.0	1018	712	3321	3563	571	490	636	2329	658	1040	1319	338	369	2525	1229	578	679	412	8375	1637	298	6530	8726	337	475	5171
Lineups	-200768-200782-1628389-1628997-1629130-	K. Lowry - P. Tucker - B. Adebayo - C. Martin - D. Robinson	1610612748	MIA	1	0	1	0.0	16.75	19	35	0.543	4	11	0.364	3	4	0.75	4	10	14	16	1.0	1	0	0	7	6	45	-2.0	3320	5450	3321	5450	592	388	491	2393	658	684	2926	1453	1357	2768	531	745	679	247	4104	1637	2789	1	8726	695	475	5907
Lineups	-203932-203999-1628420-1630192-1630267-	A. Gordon - N. Jokic - M. Morris - Z. Nnaji - F. Campazzo	1610612743	DEN	6	3	3	0.5	16.316666666666666	18	31	0.581	6	10	0.6	3	4	0.75	3	9	12	15	4.0	0	1	2	7	3	45	-1.0	315	392	8797	3975	609	423	577	2054	391	771	1133	1453	1357	2768	792	843	822	273	8375	3751	1025	8368	8726	1555	475	5171
Lineups	-2544-2546-201566-1629659-1630559-	L. James - C. Anthony - R. Westbrook - T. Horton-Tucker - A. Reaves	1610612747	LAL	5	5	0	1.0	15.866666666666667	19	29	0.655	3	6	0.5	4	9	0.444	1	11	12	12	1.0	3	2	1	7	7	45	4.0	434	149	1	1	630	388	636	1557	926	1417	1319	1006	488	4444	2199	652	822	363	4104	531	498	6530	8726	579	475	1434
Lineups	-1627749-1627751-1628966-1629022-1630170-	D. Murray - J. Poeltl - K. Bates-Diop - L. Walker IV - D. Vassell	1610612759	SAS	2	1	1	0.5	14.638333333333334	18	31	0.581	7	12	0.583	2	4	0.5	5	9	14	11	1.0	3	1	0	7	3	45	17.0	1728	1598	3321	3975	720	423	577	2054	311	607	1240	2027	1357	3615	395	843	679	412	4104	531	1025	1	8726	1555	475	107
Lineups	-203078-203484-203915-1629655-1630166-	B. Beal - K. Caldwell-Pope - S. Dinwiddie - D. Gafford - D. Avdija	1610612764	WAS	3	1	2	0.333	24.35	19	42	0.452	0	11	0.0	6	7	0.857	2	17	19	8	11.0	3	3	0	15	8	44	-27.0	1018	1598	7843	4999	351	388	386	4227	4665	684	4665	609	702	2312	1229	359	445	631	9192	531	298	1	9221	483	486	9395
Lineups	-202683-203935-1626196-1628369-1629641-	E. Freedom - M. Smart - J. Richardson - J. Tatum - R. Langford	1610612738	BOS	5	2	3	0.4	22.981666666666666	18	44	0.409	4	18	0.222	4	5	0.8	7	16	23	10	4.0	5	0	4	8	5	44	-4.0	434	712	8797	4914	382	423	360	4766	658	356	4252	1006	1135	2554	231	399	335	463	8375	259	2789	9152	8850	864	486	7479
Lineups	-1626156-1627752-1629020-1629675-1630162-	D. Russell - T. Prince - J. Vanderbilt - N. Reid - A. Edwards	1610612750	MIN	5	3	2	0.6	21.14	16	34	0.471	6	15	0.4	6	6	1.0	4	10	14	11	11.0	1	1	2	12	10	44	-17.0	434	392	7843	3871	430	490	513	3993	391	462	2599	609	850	1	531	745	679	412	9192	1637	1025	8368	9132	337	486	9325
Lineups	-203501-204001-1626161-1627827-1629029-	T. Hardaway Jr. - K. Porzingis - W. Cauley-Stein - D. Finney-Smith - L. Doncic	1610612742	DAL	2	1	1	0.5	19.85	16	38	0.421	4	15	0.267	8	13	0.615	6	10	16	7	4.0	2	2	2	11	8	44	-3.0	1728	1598	3321	3975	480	490	439	4648	658	462	3891	403	280	3500	299	745	572	744	8375	863	498	8368	9083	483	486	6854
Lineups	-201976-1626157-1627752-1630162-1630183-	P. Beverley - K. Towns - T. Prince - A. Edwards - J. McDaniels	1610612750	MIN	4	2	2	0.5	19.766666666666666	16	36	0.444	7	17	0.412	5	8	0.625	3	14	17	10	8.0	4	1	2	9	7	44	7.0	641	712	7843	3975	481	490	472	4269	311	393	2576	788	579	3475	792	475	533	463	9057	359	1025	8368	8955	579	486	704
Lineups	-202066-1626195-1628404-1628984-1629638-	G. Temple - W. Hernangomez - J. Hart - D. Graham - N. Alexander-Walker	1610612740	NOP	4	1	3	0.25	19.383333333333333	18	35	0.514	3	13	0.231	5	6	0.833	4	12	16	10	5.0	4	1	2	11	5	44	-4.0	641	1598	8797	5299	494	423	491	2571	926	543	4235	788	850	2394	531	578	572	463	8684	359	1025	8368	9083	864	486	7479
Lineups	-202709-203924-1628402-1630191-1630595-	C. Joseph - J. Grant - F. Jackson - I. Stewart - C. Cunningham	1610612765	DET	5	1	4	0.2	19.361666666666668	17	30	0.567	7	16	0.438	3	6	0.5	1	14	15	12	4.0	4	3	1	4	7	44	9.0	434	1598	9108	5394	495	458	609	2203	311	422	2449	1453	850	3615	2199	475	626	363	8375	359	298	6530	7850	579	486	436
Lineups	-203078-203484-203526-1626149-1630166-	B. Beal - K. Caldwell-Pope - R. Neto - M. Harrell - D. Avdija	1610612764	WAS	10	4	6	0.4	18.833333333333332	16	33	0.485	2	9	0.222	10	11	0.909	1	11	12	9	3.0	5	2	2	4	12	44	3.0	96	233	9336	4914	512	490	537	3903	1446	893	4252	287	369	2198	2199	652	822	535	7792	259	498	8368	7850	264	486	1804
Lineups	-1628997-1629216-1629622-1629644-1630209-	C. Martin - G. Vincent - M. Strus - K. Okpala - O. Yurtseven	1610612748	MIA	7	3	4	0.429	18.255	17	29	0.586	6	12	0.5	4	6	0.667	2	12	14	9	6.0	1	2	2	1	9	44	9.0	222	392	9108	4890	531	458	636	2021	391	607	1319	1006	850	3214	1229	578	679	535	8861	1637	498	8368	3100	395	486	436
Lineups	-203082-203914-204025-1628976-1630532-	T. Ross - G. Harris - T. Frazier - W. Carter Jr. - F. Wagner	1610612753	ORL	2	0	2	0.0	17.89	15	31	0.484	4	11	0.364	10	14	0.714	3	15	18	6	7.0	2	2	3	7	10	44	1.0	1728	5450	7843	5450	545	536	577	3905	658	684	2926	287	250	3121	792	437	481	911	8971	863	498	8943	8726	337	486	3084
Lineups	-201588-203114-203507-1626171-1628960-	G. Hill - K. Middleton - G. Antetokounmpo - B. Portis - G. Allen	1610612749	MIL	7	5	2	0.714	14.983333333333333	16	28	0.571	3	11	0.273	9	12	0.75	3	9	12	7	2.0	6	2	2	6	7	44	17.0	222	149	7843	3537	693	490	672	2070	926	684	3862	338	319	2768	792	843	822	744	6611	202	498	8368	8543	579	486	107
Lineups	-203084-1626158-1628368-1629056-1630169-	H. Barnes - R. Holmes - D. Fox - T. Davis - T. Haliburton	1610612758	SAC	5	2	3	0.4	14.955	16	29	0.552	4	9	0.444	8	8	1.0	3	13	16	7	5.0	4	7	1	7	5	44	4.0	434	712	8797	4914	694	490	636	2329	658	893	2408	403	579	1	792	527	572	744	8684	359	78	6530	8726	864	486	1434
Lineups	-202696-203897-1629744-1629750-1630245-	N. Vucevic - Z. LaVine - M. Thomas - J. Green - A. Dosunmu	1610612741	CHI	3	3	0	1.0	14.633333333333333	17	28	0.607	5	9	0.556	5	7	0.714	1	11	12	9	0.0	4	3	2	3	5	44	14.0	1018	392	1	1	721	458	672	1720	497	893	1273	788	702	3121	2199	652	822	535	1	359	298	8368	7160	864	486	176
Lineups	-202330-1626162-1626179-1628970-1630163-	G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - L. Ball	1610612766	CHA	7	5	2	0.714	14.46	15	28	0.536	5	12	0.417	9	12	0.75	0	13	13	8	2.0	3	3	1	6	10	44	8.0	222	149	7843	3537	733	536	672	2443	497	607	2555	338	319	2768	4292	527	752	631	6611	531	298	6530	8543	337	486	570
Lineups	-201567-201937-1628386-1629636-1630171-	K. Love - R. Rubio - J. Allen - D. Garland - I. Okoro	1610612739	CLE	4	3	1	0.75	14.283333333333333	17	34	0.5	5	11	0.455	5	6	0.833	6	13	19	13	1.0	1	2	1	2	5	44	23.0	641	392	3321	3437	746	458	513	2604	497	684	2384	788	850	2394	299	527	445	335	4104	1637	498	6530	5848	864	486	55
Lineups	-1627783-1627832-1629018-1630551-1630567-	P. Siakam - F. VanVleet - G. Trent Jr. - J. Champagnie - S. Barnes	1610612761	TOR	3	1	2	0.333	14.1	16	32	0.5	8	12	0.667	4	7	0.571	7	11	18	11	1.0	1	1	4	5	6	44	13.0	1018	1598	7843	4999	761	490	555	2604	275	607	862	1006	702	3573	231	652	481	412	4104	1637	1025	9152	8272	695	486	212
Lineups	-201152-1627749-1627854-1629022-1629640-	T. Young - D. Murray - B. Forbes - L. Walker IV - K. Johnson	1610612759	SAS	4	2	2	0.5	13.7	18	29	0.621	6	10	0.6	2	2	1.0	5	9	14	11	1.0	1	0	0	4	2	44	10.0	641	712	7843	3975	791	423	636	1686	391	771	1133	2027	2422	1	395	843	679	412	4104	1637	2789	1	7850	2301	486	357
Lineups	-203090-203458-1627741-1630169-1630558-	M. Harkless - A. Len - B. Hield - T. Haliburton - D. Mitchell	1610612758	SAC	8	4	4	0.5	23.4	17	43	0.395	5	18	0.278	4	7	0.571	2	17	19	12	3.0	6	2	4	9	9	43	3.0	165	233	9108	3975	373	458	373	5136	497	356	3857	1006	702	3573	1229	359	445	363	7792	202	498	9152	8955	395	503	1804
Lineups	-203083-203552-1627777-1629680-1630178-	A. Drummond - S. Curry - G. Niang - M. Thybulle - T. Maxey	1610612755	PHI	4	2	2	0.5	22.916666666666668	16	40	0.4	5	13	0.385	6	7	0.857	4	17	21	11	8.0	4	3	2	9	7	43	0.0	641	712	7843	3975	386	490	411	4790	497	543	2795	609	702	2312	531	359	384	412	9057	359	298	8368	8955	579	503	3784
Lineups	-1626167-1627734-1627747-1627763-1629103-	M. Turner - D. Sabonis - C. LeVert - M. Brogdon - K. Martin	1610612754	IND	4	0	4	0.0	21.93	14	34	0.412	2	15	0.133	13	13	1.0	2	16	18	4	6.0	5	1	1	4	12	43	5.0	641	5450	9108	5450	412	588	513	4742	1446	462	4580	192	280	1	1229	399	481	1428	8861	259	1025	6530	7850	264	503	1095
Lineups	-1626158-1627741-1628963-1630169-1630558-	R. Holmes - B. Hield - M. Bagley III - T. Haliburton - D. Mitchell	1610612758	SAC	7	2	5	0.286	20.381666666666668	17	41	0.415	6	21	0.286	3	5	0.6	3	12	15	12	5.0	4	1	0	7	5	43	5.0	222	712	9265	5280	459	458	399	4732	391	275	3761	1453	1135	3508	792	578	626	363	8684	359	1025	1	8726	864	503	1095
Lineups	-1626195-1627742-1629638-1630184-1630529-	W. Hernangomez - B. Ingram - N. Alexander-Walker - K. Lewis Jr. - H. Jones	1610612740	NOP	5	2	3	0.4	20.3	18	39	0.462	2	8	0.25	5	7	0.714	7	17	24	12	5.0	1	2	8	5	5	43	3.0	434	712	8797	4914	462	423	426	4074	1446	1040	3907	788	702	3121	231	359	319	363	8684	1637	498	9349	8272	864	503	1804
Lineups	-204456-1626167-1627734-1627763-1630537-	T. McConnell - M. Turner - D. Sabonis - M. Brogdon - C. Duarte	1610612754	IND	6	3	3	0.5	18.273333333333333	18	36	0.5	3	12	0.25	4	4	1.0	4	16	20	9	2.0	4	1	1	5	5	43	6.0	315	392	8797	3975	530	423	472	2604	926	607	3907	1006	1357	1	531	399	417	535	6611	359	1025	6530	8272	864	503	877
Lineups	-201142-201933-201988-1629651-1630561-	K. Durant - B. Griffin - P. Mills - N. Claxton - D. Duke Jr.	1610612751	BKN	2	2	0	1.0	17.2	18	34	0.529	5	10	0.5	2	3	0.667	3	9	12	12	3.0	1	1	2	9	8	43	-11.0	1728	712	1	1	574	423	513	2477	497	771	1319	2027	1995	3214	792	843	822	363	7792	1637	1025	8368	8955	483	503	9131
Lineups	-203082-1628976-1630175-1630181-1630532-	T. Ross - W. Carter Jr. - C. Anthony - R. Hampton - F. Wagner	1610612753	ORL	5	2	3	0.4	16.133333333333333	16	27	0.593	5	6	0.833	6	8	0.75	1	9	10	11	3.0	2	0	2	5	6	43	11.0	434	712	8797	4914	621	490	705	2004	497	1417	751	609	579	2768	2199	843	1041	412	7792	863	2789	8368	8272	695	503	300
Lineups	-101108-201580-1628969-1629013-1629661-	C. Paul - J. McGee - M. Bridges - L. Shamet - C. Johnson	1610612756	PHX	7	7	0	1.0	15.931666666666667	17	27	0.63	3	8	0.375	6	9	0.667	2	12	14	13	5.0	4	2	2	5	7	43	20.0	222	72	1	1	627	458	705	1608	926	1040	2832	609	488	3214	1229	578	679	335	8684	359	498	8368	8272	579	503	74
Lineups	-201588-203507-1626171-1626192-1628960-	G. Hill - G. Antetokounmpo - B. Portis - P. Connaughton - G. Allen	1610612749	MIL	7	4	3	0.571	15.515	15	34	0.441	9	18	0.5	4	4	1.0	6	15	21	9	5.0	0	1	0	3	4	43	16.0	222	233	8797	3934	661	536	513	4374	228	356	1319	1006	1357	1	299	437	384	535	8684	3751	1025	1	7160	1140	503	128
Lineups	-202722-203484-203915-1626149-1630557-	D. Bertans - K. Caldwell-Pope - S. Dinwiddie - M. Harrell - C. Kispert	1610612764	WAS	2	2	0	1.0	15.09	18	26	0.692	5	9	0.556	2	4	0.5	1	10	11	7	2.0	0	0	1	6	5	43	6.0	1728	712	1	1	683	423	738	1055	497	893	1273	2027	1357	3615	2199	745	928	744	6611	3751	2789	6530	8543	864	503	877
Lineups	-200746-201142-201935-201988-1629651-	L. Aldridge - K. Durant - J. Harden - P. Mills - N. Claxton	1610612751	BKN	1	0	1	0.0	14.666666666666666	14	28	0.5	3	9	0.333	12	13	0.923	6	11	17	8	4.0	1	2	2	6	6	43	-3.0	3320	5450	3321	5450	716	588	672	2604	926	893	3007	226	280	2185	299	652	533	631	8375	1637	498	8368	8543	695	503	6854
Lineups	-203939-204001-1628373-1628425-1628973-	D. Powell - K. Porzingis - F. Ntilikina - S. Brown - J. Brunson	1610612742	DAL	1	0	1	0.0	14.313333333333333	16	32	0.5	2	7	0.286	9	10	0.9	5	11	16	6	3.0	2	1	2	4	8	43	21.0	3320	5450	3321	5450	744	490	555	2604	1446	1212	3761	338	430	2210	395	652	572	911	7792	863	1025	8368	7850	483	503	66
Lineups	-2544-2730-201566-202340-1628370-	L. James - D. Howard - R. Westbrook - A. Bradley - M. Monk	1610612747	LAL	2	1	1	0.5	13.2	15	21	0.714	9	13	0.692	4	4	1.0	1	7	8	10	3.0	1	0	0	4	4	43	8.0	1728	1598	3321	3975	824	536	967	985	228	543	860	1006	1357	1	2199	1148	1372	463	7792	1637	2789	1	7850	1140	503	570
