GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-201566-201599-203076-203145-1628370-	R. Westbrook - D. Jordan - A. Davis - K. Bazemore - M. Monk	1610612747	LAL	3	2	1	0.667	23.316666666666666	27	53	0.509	5	13	0.385	4	4	1.0	4	20	24	15	6.0	2	5	2	12	10	63	8.0	1333	928	3840	4153	473	299	335	3069	618	691	3322	1285	1731	1	667	346	399	337	10460	1057	174	9845	10790	431	377	676
Lineups	-201569-1626174-1629726-1630256-1630528-	E. Gordon - C. Wood - G. Mathews - J. Tate - J. Christopher	1610612745	HOU	6	4	2	0.667	23.27	24	43	0.558	10	19	0.526	4	5	0.8	1	13	14	16	7.0	5	2	3	9	9	62	-3.0	413	299	9184	4153	475	362	473	2626	237	402	1524	1285	1441	3076	2694	675	865	300	10599	324	615	10552	10560	501	390	8081
Lineups	-200752-202355-202711-203903-1628378-	R. Gay - H. Whiteside - B. Bogdanovic - J. Clarkson - D. Mitchell	1610612762	UTA	3	3	0	1.0	23.133333333333333	27	46	0.587	9	14	0.643	6	8	0.75	3	15	18	14	4.0	5	4	3	12	8	69	8.0	1333	513	1	1	476	299	426	2349	283	626	1272	779	727	3331	1005	547	622	379	9843	324	235	10552	10790	611	331	676
Lineups	-202355-203903-204060-1626220-1628378-	H. Whiteside - J. Clarkson - J. Ingles - R. O'Neale - D. Mitchell	1610612762	UTA	11	8	3	0.727	23.1	26	47	0.553	7	19	0.368	9	12	0.75	4	21	25	11	3.0	5	2	0	10	13	68	23.0	95	65	10344	4114	477	327	408	2726	391	402	3453	437	414	3331	667	333	371	519	9127	324	615	1	10660	292	340	72
Lineups	-203082-1628964-1630175-1630181-1630532-	T. Ross - M. Bamba - C. Anthony - R. Hampton - F. Wagner	1610612753	ORL	10	2	8	0.2	23.066666666666666	19	40	0.475	6	19	0.316	6	7	0.857	3	9	12	12	7.0	5	4	0	8	14	50	-15.0	130	928	11114	6468	478	489	517	4679	489	402	4372	779	894	2751	1005	1080	1046	462	10599	324	235	1	10444	260	518	10979
Lineups	-202683-1626196-1628369-1630174-1630202-	E. Freedom - J. Richardson - J. Tatum - A. Nesmith - P. Pritchard	1610612738	BOS	3	2	1	0.667	23.016666666666666	19	42	0.452	7	19	0.368	12	13	0.923	7	18	25	12	5.0	2	1	1	6	9	57	11.0	1333	928	3840	4153	479	489	489	5015	391	402	3453	287	360	2587	302	426	371	462	10246	1057	1268	7649	10044	501	441	371
Lineups	-202331-202339-1627826-1628379-1629611-	P. George - E. Bledsoe - I. Zubac - L. Kennard - T. Mann	1610612746	LAC	10	4	6	0.4	23.0	16	40	0.4	5	15	0.333	3	4	0.75	2	20	22	10	9.0	6	2	3	6	9	40	-9.0	130	299	11038	5876	480	618	517	5704	618	579	3571	1823	1731	3331	1544	346	459	593	10779	252	615	10552	10044	501	720	10573
Lineups	-203493-203939-1627827-1628467-1629029-	R. Bullock - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic	1610612742	DAL	5	2	3	0.4	23.0	14	38	0.368	4	22	0.182	6	7	0.857	7	17	24	6	8.0	1	0	2	9	11	38	-4.0	589	928	10344	5876	480	742	563	6414	832	321	5333	779	894	2751	302	460	399	1147	10702	2022	3406	9845	10560	386	773	8840
Lineups	-202683-203935-1626196-1628369-1629641-	E. Freedom - M. Smart - J. Richardson - J. Tatum - R. Langford	1610612738	BOS	5	2	3	0.4	22.981666666666666	18	44	0.409	4	18	0.222	4	5	0.8	7	16	23	10	4.0	5	0	4	8	5	44	-4.0	589	928	10344	5876	482	527	455	5671	832	444	5081	1285	1441	3076	302	502	422	593	9843	324	3406	10822	10444	1095	630	8840
Lineups	-200768-203473-1629130-1629216-1629622-	K. Lowry - D. Dedmon - D. Robinson - G. Vincent - M. Strus	1610612748	MIA	3	2	1	0.667	22.966666666666665	16	38	0.421	10	26	0.385	7	10	0.7	4	14	18	14	8.0	1	1	2	9	11	49	-7.0	1333	928	3840	4153	483	618	563	5521	237	247	3322	627	546	3828	667	611	622	379	10702	2022	1268	9845	10560	386	536	10181
Lineups	-202330-1626162-1628998-1630163-1630208-	G. Hayward - K. Oubre Jr. - C. Martin - L. Ball - N. Richards	1610612766	CHA	6	4	2	0.667	22.953333333333333	16	44	0.364	1	13	0.077	14	16	0.875	5	19	24	7	7.0	3	0	7	8	14	47	-12.0	413	299	9184	4153	484	618	455	6440	2945	691	5599	218	258	2684	507	382	399	953	10599	659	3406	11050	10444	260	574	10862
Lineups	-101108-201580-1626166-1629013-1629661-	C. Paul - J. McGee - C. Payne - L. Shamet - C. Johnson	1610612756	PHX	9	8	1	0.889	22.948333333333334	22	39	0.564	6	17	0.353	7	9	0.778	3	17	20	15	9.0	4	2	1	11	10	57	-6.0	175	65	3840	3848	485	415	542	2589	489	485	3529	627	623	3249	1005	460	532	337	10779	448	615	7649	10728	431	441	9871
Lineups	-203935-1626196-1627759-1628369-1629057-	M. Smart - J. Richardson - J. Brown - J. Tatum - R. Williams III	1610612738	BOS	5	2	3	0.4	22.928333333333335	22	43	0.512	6	18	0.333	7	10	0.7	6	18	24	9	8.0	1	0	3	5	10	57	15.0	589	928	10344	5876	486	415	473	3053	489	444	3571	627	546	3828	377	426	399	683	10702	2022	3406	10552	9717	431	441	189
Lineups	-203083-203552-1627777-1629680-1630178-	A. Drummond - S. Curry - G. Niang - M. Thybulle - T. Maxey	1610612755	PHI	4	2	2	0.5	22.916666666666668	16	40	0.4	5	13	0.385	6	7	0.857	4	17	21	11	8.0	4	3	2	9	7	43	0.0	850	928	9184	4704	487	618	517	5704	618	691	3322	779	894	2751	667	460	493	519	10702	448	369	9845	10560	741	652	4482
Lineups	-201143-203471-1626196-1627759-1629684-	A. Horford - D. Schroder - J. Richardson - J. Brown - G. Williams	1610612738	BOS	8	5	3	0.625	22.866666666666667	17	39	0.436	9	16	0.563	7	8	0.875	2	10	12	13	5.0	2	2	3	9	10	50	-7.0	224	188	10344	4538	488	575	542	5260	283	534	1472	627	727	2684	1544	942	1046	423	10246	1057	615	10552	10560	431	518	10181
Lineups	-203935-1626196-1627759-1629057-1629684-	M. Smart - J. Richardson - J. Brown - R. Williams III - G. Williams	1610612738	BOS	6	5	1	0.833	22.816666666666666	20	34	0.588	4	9	0.444	14	14	1.0	2	21	23	14	11.0	6	7	1	12	13	58	14.0	413	188	3840	3869	489	467	653	2338	832	1119	2837	218	316	1	1544	333	422	379	10878	252	99	7649	10790	292	426	220
Lineups	-201152-203926-1627749-1628401-1629640-	T. Young - D. McDermott - D. Murray - D. White - K. Johnson	1610612759	SAS	9	3	6	0.333	22.816666666666666	19	48	0.396	6	16	0.375	1	1	1.0	4	22	26	13	4.0	4	3	4	8	7	45	2.0	175	513	11038	5986	489	489	392	6117	489	534	3365	4146	5180	1	667	313	352	423	9843	448	369	10822	10444	741	616	2773
Lineups	-201567-201937-1629636-1630205-1630596-	K. Love - R. Rubio - D. Garland - L. Stevens - E. Mobley	1610612739	CLE	5	4	1	0.8	22.798333333333332	12	43	0.279	3	13	0.231	19	21	0.905	9	15	24	5	5.0	1	2	2	7	11	46	-3.0	589	299	3840	3907	491	910	473	7730	1165	691	5065	134	161	2619	211	547	399	1429	10246	2022	615	9845	10272	386	598	8081
Lineups	-2544-2730-201566-202340-1628370-	L. James - D. Howard - R. Westbrook - A. Bradley - M. Monk	1610612747	LAL	4	1	3	0.25	22.783333333333335	24	39	0.615	9	17	0.529	5	5	1.0	4	14	18	14	7.0	3	0	0	9	5	62	8.0	850	2027	10344	6350	492	362	542	1968	283	485	1521	1007	1441	1	667	611	622	379	10599	659	3406	1	10560	1095	390	676
Lineups	-202704-1628379-1628392-1629599-1629611-	R. Jackson - L. Kennard - I. Hartenstein - A. Coffey - T. Mann	1610612746	LAC	4	0	4	0.0	22.783333333333335	12	40	0.3	3	18	0.167	0	1	0.0	3	23	26	6	8.0	3	1	1	9	2	27	-9.0	850	6537	10752	6537	492	910	517	7518	1165	444	5348	5549	5180	5549	1005	289	352	1147	10702	659	1268	7649	10560	2858	1205	10573
Lineups	-1627749-1628966-1629022-1629234-1630170-	D. Murray - K. Bates-Diop - L. Walker IV - D. Eubanks - D. Vassell	1610612759	SAS	9	2	7	0.222	22.778333333333332	24	47	0.511	7	13	0.538	3	4	0.75	6	18	24	15	6.0	7	1	3	6	7	58	8.0	175	928	11087	6463	494	362	408	3059	391	691	1508	1823	1731	3331	377	426	399	337	10460	200	1268	10552	10044	741	426	676
Lineups	-201580-1626164-1626166-1628969-1629661-	J. McGee - D. Booker - C. Payne - M. Bridges - C. Johnson	1610612756	PHX	14	10	4	0.714	22.766666666666666	17	45	0.378	8	21	0.381	10	12	0.833	7	19	26	12	6.0	4	4	1	11	8	52	10.0	52	23	10752	4123	495	575	439	6248	333	345	3354	372	414	2868	302	382	352	462	10460	448	235	7649	10728	611	497	439
Lineups	-203914-1628976-1630175-1630181-1630532-	G. Harris - W. Carter Jr. - C. Anthony - R. Hampton - F. Wagner	1610612753	ORL	6	1	5	0.167	22.733333333333334	21	38	0.553	8	17	0.471	4	5	0.8	3	15	18	11	4.0	6	2	2	9	8	54	17.0	413	2027	10937	6500	496	436	563	2728	333	485	2770	1285	1441	3076	1005	547	622	519	9843	252	615	9845	10560	611	468	140
Lineups	-201569-1628464-1629726-1630224-1630256-	E. Gordon - D. Theis - G. Mathews - J. Green - J. Tate	1610612745	HOU	3	1	2	0.333	22.7	14	40	0.35	6	23	0.261	15	17	0.882	2	19	21	7	4.0	1	2	3	13	12	49	-8.0	1333	2027	9184	5986	497	742	517	6551	489	298	4657	188	240	2677	1544	382	493	953	9843	2022	615	10552	10849	333	536	10402
Lineups	-201588-201950-203507-1626171-1626192-	G. Hill - J. Holiday - G. Antetokounmpo - B. Portis - P. Connaughton	1610612749	MIL	11	8	3	0.727	22.638333333333332	23	43	0.535	8	15	0.533	9	13	0.692	5	20	25	16	6.0	4	2	5	7	10	63	26.0	95	65	10344	4114	498	385	473	2885	333	579	1518	437	360	3857	507	346	371	300	10460	448	615	10948	10272	431	377	60
Lineups	-201569-1629717-1629726-1630231-1630578-	E. Gordon - A. Brooks - G. Mathews - K. Martin Jr. - A. Sengun	1610612745	HOU	4	2	2	0.5	22.63	15	38	0.395	4	18	0.222	11	12	0.917	1	19	20	9	9.0	1	1	2	8	8	45	-4.0	850	928	9184	4704	499	679	563	6123	832	444	5081	323	414	2597	2694	382	532	683	10779	2022	1268	9845	10444	611	616	8840
Lineups	-202699-203552-203954-1629718-1630178-	T. Harris - S. Curry - J. Embiid - C. Brown Jr. - T. Maxey	1610612755	PHI	3	2	1	0.667	22.616666666666667	18	44	0.409	2	9	0.222	7	9	0.778	6	17	23	7	5.0	4	3	4	8	8	45	-7.0	1333	928	3840	4153	500	527	455	5671	1780	1119	5081	627	623	3249	377	460	422	953	10246	448	369	10822	10444	611	616	10181
Lineups	-202699-203083-1627788-1629680-1630178-	T. Harris - A. Drummond - F. Korkmaz - M. Thybulle - T. Maxey	1610612755	PHI	6	3	3	0.5	22.56833333333333	19	44	0.432	1	10	0.1	1	1	1.0	4	11	15	10	6.0	4	4	3	5	5	40	-18.0	413	513	10344	4704	501	489	455	5287	2945	973	5580	4146	5180	1	667	830	802	593	10460	448	235	10552	9717	1095	720	11069
Lineups	-202699-203083-1627777-1627788-1630198-	T. Harris - A. Drummond - G. Niang - F. Korkmaz - I. Joe	1610612755	PHI	7	6	1	0.857	22.546666666666667	21	34	0.618	6	13	0.462	3	4	0.75	1	16	17	11	12.0	4	3	1	12	11	51	2.0	296	133	3840	3855	502	436	653	1966	489	691	2788	1823	1731	3331	2694	502	678	519	10916	448	369	7649	10790	386	504	2773
Lineups	-203488-1628983-1629652-1630581-1630598-	M. Muscala - S. Gilgeous-Alexander - L. Dort - J. Giddey - A. Wiggins	1610612760	OKC	8	1	7	0.125	22.523333333333333	22	47	0.468	5	20	0.25	6	6	1.0	3	17	20	14	3.0	2	4	3	9	8	55	-12.0	224	2027	11087	6530	503	415	408	4756	618	376	4662	779	1087	1	1005	460	532	379	9127	1057	235	10552	10560	611	461	10862
Lineups	-201586-202339-1629599-1629611-1630527-	S. Ibaka - E. Bledsoe - A. Coffey - T. Mann - B. Boston Jr.	1610612746	LAC	6	3	3	0.5	22.508333333333333	21	38	0.553	6	17	0.353	12	13	0.923	2	17	19	15	5.0	5	0	0	10	13	60	20.0	413	513	10344	4704	504	436	563	2728	489	485	3529	287	360	2587	1544	460	576	337	10246	324	3406	1	10660	292	406	101
Lineups	-101108-201580-1627846-1629013-1629661-	C. Paul - J. McGee - A. Nader - L. Shamet - C. Johnson	1610612756	PHX	7	4	3	0.571	22.4	19	36	0.528	9	14	0.643	4	6	0.667	4	12	16	13	11.0	4	1	2	10	10	51	-3.0	296	299	10344	4645	505	489	607	2949	283	626	1272	1285	1087	3878	667	737	740	423	10878	448	1268	9845	10660	431	504	8081
Lineups	-101150-201568-203991-1628989-1629629-	L. Williams - D. Gallinari - C. Capela - K. Huerter - C. Reddish	1610612737	ATL	4	1	3	0.25	22.393333333333334	19	49	0.388	4	16	0.25	6	7	0.857	4	19	23	9	3.0	5	1	2	8	5	48	4.0	850	2027	10344	6350	506	489	377	6174	832	534	4662	779	894	2751	667	382	422	683	9127	324	1268	9845	10444	1095	552	1695
Lineups	-1627749-1627751-1627854-1628966-1630563-	D. Murray - J. Poeltl - B. Forbes - K. Bates-Diop - J. Primo	1610612759	SAS	3	1	2	0.333	22.366666666666667	20	43	0.465	2	11	0.182	2	4	0.5	4	16	20	9	3.0	2	2	1	14	3	44	-4.0	1333	2027	9184	5986	507	467	473	4811	1780	866	5333	2538	1731	4389	667	502	532	683	9127	1057	615	7649	10880	1955	630	8840
Lineups	-201145-203115-203210-1628408-1630267-	J. Green - W. Barton - J. Green - P. Dozier - F. Campazzo	1610612743	DEN	5	3	2	0.6	22.351666666666667	16	38	0.421	5	17	0.294	4	4	1.0	2	12	14	9	11.0	6	3	3	16	9	41	-16.0	589	513	9184	4562	508	618	563	5521	618	485	4471	1285	1731	1	1544	737	865	683	10878	252	369	10552	10935	501	693	11020
Lineups	-202357-1627814-1629185-1629308-1630228-	N. Bjelica - D. Lee - C. Chiozza - J. Toscano-Anderson - J. Kuminga	1610612744	GSW	3	1	2	0.333	22.35	16	40	0.4	9	21	0.429	6	8	0.75	4	19	23	10	5.0	3	2	3	11	7	47	6.0	1333	2027	9184	5986	509	618	517	5704	283	345	2908	779	727	3331	667	382	422	593	10246	659	615	10552	10728	741	574	1049
Lineups	-1628402-1628476-1628977-1630180-1630568-	F. Jackson - D. Walton Jr. - H. Diallo - S. Bey - L. Garza	1610612765	DET	2	0	2	0.0	22.333333333333332	20	44	0.455	8	19	0.421	5	7	0.714	5	16	21	12	5.0	5	2	0	13	7	53	-5.0	2204	6537	9184	6537	510	467	455	4932	333	402	3014	1007	894	3763	507	502	493	462	10246	324	615	1	10849	741	482	9407
Lineups	-201568-1626153-1628381-1628989-1629629-	D. Gallinari - D. Wright - J. Collins - K. Huerter - C. Reddish	1610612737	ATL	6	5	1	0.833	22.316666666666666	19	48	0.396	4	13	0.308	8	11	0.727	9	26	35	13	3.0	1	1	6	6	12	50	18.0	413	188	3840	3869	511	489	392	6117	832	691	4397	517	468	3730	211	239	231	423	9127	2022	1268	11013	10044	333	518	125
Lineups	-201143-1627759-1629057-1629641-1630202-	A. Horford - J. Brown - R. Williams III - R. Langford - P. Pritchard	1610612738	BOS	2	0	2	0.0	22.29	18	48	0.375	2	18	0.111	3	4	0.75	8	17	25	7	4.0	3	4	2	6	4	41	-10.0	2204	6537	9184	6537	512	527	392	6250	1780	444	5556	1823	1731	3331	247	460	371	953	9843	659	235	9845	10044	1451	693	10709
Lineups	-1628021-1629717-1630231-1630528-1630586-	D. Nwaba - A. Brooks - K. Martin Jr. - J. Christopher - U. Garuba	1610612745	HOU	4	1	3	0.25	22.29	23	45	0.511	4	16	0.25	5	6	0.833	5	14	19	12	5.0	10	6	3	10	4	55	17.0	850	2027	10344	6350	512	385	439	3055	832	534	4662	1007	1087	2868	507	611	576	462	10246	110	130	10552	10660	1451	461	140
Lineups	-201588-201950-203114-1626171-1626192-	G. Hill - J. Holiday - K. Middleton - B. Portis - P. Connaughton	1610612749	MIL	7	7	0	1.0	22.25	22	42	0.524	12	23	0.522	4	4	1.0	5	17	22	11	2.0	3	1	0	6	6	60	6.0	296	98	1	1	514	415	489	2983	181	298	1530	1285	1731	1	507	460	459	519	7701	659	1268	1	10044	877	406	1049
Lineups	-202066-1626195-1628404-1628984-1630529-	G. Temple - W. Hernangomez - J. Hart - D. Graham - H. Jones	1610612740	NOP	2	0	2	0.0	22.183333333333334	22	52	0.423	7	21	0.333	5	7	0.714	7	19	26	11	2.0	6	1	1	8	6	56	2.0	2204	6537	9184	6537	515	415	347	5509	391	345	3571	1007	894	3763	302	382	352	519	7701	252	1268	7649	10444	877	455	2773
Lineups	-201586-202339-202704-1629599-1629611-	S. Ibaka - E. Bledsoe - R. Jackson - A. Coffey - T. Mann	1610612746	LAC	4	2	2	0.5	22.148333333333333	20	40	0.5	7	17	0.412	5	8	0.625	2	15	17	8	5.0	2	2	1	5	5	52	-3.0	850	928	9184	4704	516	467	517	3083	391	485	3054	1007	727	4197	1544	547	678	807	10246	1057	615	7649	9717	1095	497	8081
Lineups	-1626156-1627736-1627774-1629675-1630183-	D. Russell - M. Beasley - J. Layman - N. Reid - J. McDaniels	1610612750	MIN	1	0	1	0.0	22.133333333333333	22	50	0.44	8	21	0.381	2	2	1.0	9	13	22	15	9.0	4	1	4	10	7	54	-9.0	4113	6537	3840	6537	517	415	368	5202	333	345	3354	2538	3014	1	211	675	459	337	10779	448	1268	10822	10660	741	468	10573
Lineups	-201567-201937-1626224-1628386-1630171-	K. Love - R. Rubio - C. Osman - J. Allen - I. Okoro	1610612739	CLE	9	7	2	0.778	22.12	16	38	0.421	3	15	0.2	13	15	0.867	2	17	19	10	4.0	5	1	3	12	13	48	6.0	175	98	9184	3970	518	618	563	5521	1165	579	5135	240	284	2738	1544	460	576	593	9843	324	1268	10552	10790	292	552	1049
Lineups	-203493-203501-204001-1627827-1628973-	R. Bullock - T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - J. Brunson	1610612742	DAL	5	1	4	0.2	22.10333333333333	21	41	0.512	9	19	0.474	6	7	0.857	2	15	17	14	2.0	2	1	1	13	8	57	4.0	589	2027	10752	6468	519	436	504	3050	283	402	2763	779	894	2751	1544	547	678	379	7701	1057	1268	7649	10849	611	441	1695
Lineups	-201569-1629726-1630231-1630256-1630528-	E. Gordon - G. Mathews - K. Martin Jr. - J. Tate - J. Christopher	1610612745	HOU	4	2	2	0.5	22.09	19	41	0.463	4	13	0.308	7	10	0.7	5	12	17	7	9.0	1	2	1	12	9	49	-11.0	850	928	9184	4704	520	489	504	4830	832	691	4397	627	546	3828	507	737	678	953	10779	2022	615	7649	10790	501	536	10788
Lineups	-203083-1627777-1629003-1629680-1630178-	A. Drummond - G. Niang - S. Milton - M. Thybulle - T. Maxey	1610612755	PHI	5	4	1	0.8	22.051666666666666	17	35	0.486	4	13	0.308	15	18	0.833	5	17	22	7	2.0	4	4	1	9	12	53	21.0	589	299	3840	3907	521	575	632	4593	832	691	4397	188	218	2868	507	460	459	953	7701	448	235	7649	10560	333	482	87
Lineups	-1626156-1627736-1629020-1629675-1630162-	D. Russell - M. Beasley - J. Vanderbilt - N. Reid - A. Edwards	1610612750	MIN	6	1	5	0.167	22.051666666666666	16	42	0.381	6	21	0.286	9	9	1.0	4	15	19	9	5.0	1	2	2	8	9	47	-3.0	413	2027	10937	6500	521	618	489	6228	489	345	4489	437	623	1	667	547	576	683	10246	2022	615	9845	10444	501	574	8081
Lineups	-1627741-1627745-1629002-1629056-1630558-	B. Hield - D. Jones - C. Metu - T. Davis - D. Mitchell	1610612758	SAC	6	1	5	0.167	21.991666666666667	17	39	0.436	6	17	0.353	6	8	0.75	6	17	23	10	7.0	3	5	2	8	12	46	17.0	413	2027	10937	6500	523	575	542	5260	489	485	3529	779	727	3331	377	460	422	593	10599	659	174	9845	10444	333	598	140
Lineups	-202330-1626162-1628970-1629023-1630163-	G. Hayward - K. Oubre Jr. - M. Bridges - P. Washington - L. Ball	1610612766	CHA	11	7	4	0.636	21.983333333333334	21	48	0.438	5	16	0.313	7	7	1.0	6	14	20	12	1.0	4	1	5	7	9	54	14.0	95	98	10752	4531	524	436	392	5229	618	534	4383	627	894	1	377	611	532	462	4782	448	1268	10948	10272	501	468	220
Lineups	-1628991-1629681-1629723-1630214-1630217-	J. Jackson Jr. - K. Tillie - J. Konchar - X. Tillman - D. Bane	1610612763	MEM	4	3	1	0.75	21.983333333333334	16	39	0.41	9	26	0.346	8	8	1.0	5	17	22	10	7.0	1	3	2	16	9	49	0.0	850	513	3840	3979	524	618	542	5667	283	247	3558	517	727	1	507	460	459	593	10599	2022	369	9845	10935	501	536	4482
Lineups	-201959-203944-1629628-1629656-1630193-	T. Gibson - J. Randle - R. Barrett - Q. Grimes - I. Quickley	1610612752	NYK	6	2	4	0.333	21.983333333333334	15	42	0.357	6	20	0.3	6	9	0.667	11	15	26	9	5.0	2	2	2	14	6	42	-9.0	413	928	10752	5986	524	679	489	6501	489	376	4427	779	623	3878	150	547	352	683	10246	1057	615	9845	10880	877	667	10573
Lineups	-2544-2772-201566-202340-1628370-	L. James - T. Ariza - R. Westbrook - A. Bradley - M. Monk	1610612747	LAL	4	2	2	0.5	21.958333333333332	17	41	0.415	5	16	0.313	11	12	0.917	2	13	15	9	1.0	1	3	0	9	7	50	-14.0	850	928	9184	4704	527	575	504	5625	618	534	4383	323	414	2597	1544	675	802	683	4782	2022	369	1	10560	741	518	10954
Lineups	-203915-1628398-1628988-1629655-1630557-	S. Dinwiddie - K. Kuzma - A. Holiday - D. Gafford - C. Kispert	1610612764	WAS	3	2	1	0.667	21.933333333333334	14	38	0.368	5	18	0.278	7	9	0.778	5	17	22	10	6.0	2	0	0	7	9	40	-13.0	1333	928	3840	4153	528	742	563	6414	618	444	4600	627	623	3249	507	460	459	593	10460	1057	3406	1	10272	501	720	10918
Lineups	-1626167-1627734-1627747-1627763-1629103-	M. Turner - D. Sabonis - C. LeVert - M. Brogdon - K. Martin	1610612754	IND	4	0	4	0.0	21.93	14	34	0.412	2	15	0.133	13	13	1.0	2	16	18	4	6.0	5	1	1	4	12	43	5.0	850	6537	10752	6537	529	742	653	5641	1780	579	5512	240	360	1	1544	502	622	1796	10460	324	1268	7649	9202	333	652	1301
Lineups	-203493-203501-203939-1627827-1628973-	R. Bullock - T. Hardaway Jr. - D. Powell - D. Finney-Smith - J. Brunson	1610612742	DAL	10	4	6	0.4	21.923333333333332	14	38	0.368	5	20	0.25	5	6	0.833	4	13	17	8	7.0	5	1	0	12	6	38	-5.0	130	299	11038	5876	530	742	563	6414	618	376	4662	1007	1087	2868	667	675	678	807	10599	324	1268	1	10790	877	773	9407
Lineups	-203914-1628964-1629643-1630175-1630532-	G. Harris - M. Bamba - C. Okeke - C. Anthony - F. Wagner	1610612753	ORL	5	0	5	0.0	21.916666666666668	12	38	0.316	5	18	0.278	6	7	0.857	4	12	16	5	6.0	3	4	2	6	5	35	-20.0	589	6537	10937	6537	531	910	563	7460	618	444	4600	779	894	2751	667	737	740	1429	10460	659	235	9845	10044	1095	858	11092
Lineups	-201959-202692-1630167-1630193-1630540-	T. Gibson - A. Burks - O. Toppin - I. Quickley - M. McBride	1610612752	NYK	1	1	0	1.0	21.916666666666668	18	32	0.563	7	13	0.538	17	18	0.944	1	19	20	9	4.0	8	4	1	7	12	60	36.0	4113	2027	1	1	531	527	706	2594	391	691	1508	153	218	2562	2694	382	532	683	9843	163	235	7649	10272	333	406	30
Lineups	-2738-201939-203110-203952-1627814-	A. Iguodala - S. Curry - D. Green - A. Wiggins - D. Lee	1610612744	GSW	5	4	1	0.8	21.886666666666667	15	36	0.417	10	22	0.455	11	12	0.917	1	13	14	13	7.0	5	2	4	8	9	51	6.0	589	299	3840	3907	533	679	607	5558	237	321	2803	323	414	2597	2694	675	865	423	10599	324	615	10822	10444	501	504	1049
Lineups	-203935-1627759-1628369-1629057-1630174-	M. Smart - J. Brown - J. Tatum - R. Williams III - A. Nesmith	1610612738	BOS	3	2	1	0.667	21.783333333333335	17	38	0.447	8	21	0.381	6	12	0.5	4	18	22	11	6.0	3	2	3	9	11	48	5.0	1333	928	3840	4153	534	575	563	5062	333	345	3354	779	414	4389	667	426	459	519	10460	659	615	10552	10560	386	552	1301
Lineups	-200746-201935-201988-202681-1630556-	L. Aldridge - J. Harden - P. Mills - K. Irving - K. Edwards	1610612751	BKN	4	2	2	0.5	21.773333333333333	19	42	0.452	5	12	0.417	5	5	1.0	4	12	16	7	7.0	6	0	2	9	8	48	3.0	850	928	9184	4704	535	489	489	5015	618	772	3027	1007	1441	1	667	737	740	953	10599	252	3406	9845	10560	611	552	2146
Lineups	-203084-1627741-1627745-1628368-1629002-	H. Barnes - B. Hield - D. Jones - D. Fox - C. Metu	1610612758	SAC	5	1	4	0.2	21.743333333333332	13	36	0.361	2	9	0.222	8	13	0.615	2	15	17	7	8.0	2	2	2	6	9	36	-32.0	589	2027	10752	6468	536	827	607	6496	1780	1119	5081	517	360	4236	1544	547	678	953	10702	1057	615	9845	10044	501	830	11142
Lineups	-203500-203937-1626145-1628415-1630217-	S. Adams - K. Anderson - T. Jones - D. Brooks - D. Bane	1610612763	MEM	3	2	1	0.667	21.726666666666667	18	37	0.486	6	14	0.429	11	11	1.0	2	18	20	11	8.0	6	3	5	10	8	53	13.0	1333	928	3840	4153	537	527	589	4586	489	626	2908	323	468	1	1544	426	532	519	10702	252	369	10948	10660	611	482	270
Lineups	-200746-200794-201988-1627761-1628975-	L. Aldridge - P. Millsap - P. Mills - D. Bembry - J. Carter	1610612751	BKN	5	5	0	1.0	21.716666666666665	14	43	0.326	6	17	0.353	3	3	1.0	3	17	20	10	3.0	1	1	3	14	8	37	-4.0	589	188	1	1	538	742	473	7447	489	485	3529	1823	2495	1	1005	460	532	593	9127	2022	1268	10552	10880	611	804	8840
Lineups	-201142-201935-201988-1629651-1630561-	K. Durant - J. Harden - P. Mills - N. Claxton - D. Duke Jr.	1610612751	BKN	2	1	1	0.5	21.683333333333334	23	46	0.5	4	15	0.267	7	8	0.875	4	21	25	17	3.0	4	5	1	10	6	57	7.0	2204	2027	3840	4704	539	385	426	3083	832	579	4637	627	727	2684	667	333	371	281	9127	448	174	7649	10660	877	441	841
Lineups	-203497-203903-204060-1629672-1630215-	R. Gobert - J. Clarkson - J. Ingles - E. Paschall - J. Butler	1610612762	UTA	6	5	1	0.833	21.666666666666668	15	42	0.357	9	24	0.375	11	13	0.846	7	16	23	6	9.0	2	2	2	11	11	50	-2.0	413	188	3840	3869	540	679	489	6501	283	280	3365	323	360	2839	302	502	422	1147	10779	1057	615	9845	10728	386	518	6956
