PLAYER_NAME	PLAYER_IMG	TEAM	10/19	10/20	10/21	10/22	10/23	10/24	10/25	10/26	10/27	10/28	10/29	10/30	10/31	11/01	11/02	11/03	11/04	11/05	11/06	11/07	11/08	11/09	11/10	11/11	11/12	11/13	11/14	11/15	11/16	11/17	11/18	11/19	11/20	11/21	11/22	11/23	11/24	11/26	11/27	11/28	11/29	11/30	12/01	12/02	12/03	12/04	12/05	12/06	12/07	12/08	12/09	12/10	12/11	12/12	12/13	12/14	12/15	12/16	12/17	12/18	12/19	12/20	12/21	12/22	12/23	12/25	12/26	12/27	12/28	12/29	12/30	12/31	01/01	01/02	01/03	01/04	01/05	01/06	01/07	01/08	01/09	01/10	01/11	01/12	01/13	01/14	01/15	01/16	01/17	01/18	01/19	01/20	01/21	01/22	01/23	01/24	01/25	01/26	01/27	01/28	01/29	01/30	01/31	02/01	02/02	02/03	02/04	02/05	02/06	02/07	02/08	02/09	02/10	02/11	02/12	02/13	02/14	02/15	02/16	02/17	02/24	02/25	02/26	02/27	02/28	03/01	03/02	03/03	03/04	03/05	03/06	03/07	03/08	03/09	03/10	03/11	03/12	03/13	03/14	03/15	03/16	03/17	03/18	03/19	03/20	03/21	03/22	03/23	03/24	03/25	03/26	03/27	03/28	03/29	03/30	03/31	04/01	04/02	04/03	04/05	04/06	04/07	04/08	04/09	04/10
Khris Middleton	https://cdn.nba.com/headshots/nba/latest/1040x760/203114.png	MIL	9	9	11	11	13	13	17	17	20	20	20	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	30	30	38	43	43	45	45	53	58	58	63	63	63	68	75	75	80	80	83	83	86	86	93	93	101	107	107	107	107	107	107	107	107	107	109	114	116	116	116	117	117	120	120	120	120	125	125	129	129	135	144	144	149	149	149	154	154	158	158	165	165	172	172	182	187	187	187	187	190	190	196	196	201	201	205	205	205	205	207	212	212	216	216	217	217	217	217	228	230	230	234	234	234	236	236	238	238	241	241	246	246	254	254	256	259	259	259	261	261	264	264	272	272	272	278	278	278	278	278	278	278	283	283	283	290	290	299	299	299	302	306	306	314	315	315	315
Mason Plumlee	https://cdn.nba.com/headshots/nba/latest/1040x760/203486.png	CHA	0	6	6	18	18	24	32	32	36	36	38	38	41	44	44	47	47	52	52	57	65	65	69	69	75	75	77	77	77	82	82	86	86	86	90	90	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	99	99	100	100	106	113	113	113	117	117	117	125	125	136	136	136	136	139	143	143	148	148	148	148	148	152	152	156	156	164	164	164	166	166	172	172	177	177	185	185	190	193	193	205	205	210	210	210	221	221	228	235	235	240	240	248	248	254	262	262	262	273	273	277	277	284	284	288	292	292	298	298	298	309	309	309	313	325	325	326	326	326	334	334	342	342	342	343	343	351	351	355	355	362	362	366	368	368	370	370	370	372	372	377	377	380	382	382	389
Rudy Gobert	https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png	UTA	0	16	16	30	30	30	30	43	43	56	56	68	78	78	97	97	111	111	117	127	127	138	138	148	148	157	157	157	174	174	185	185	192	192	203	203	217	224	231	231	244	244	244	244	253	253	268	268	268	276	291	291	298	298	298	298	311	311	321	339	339	353	353	353	363	369	369	381	381	390	390	404	416	416	427	427	427	427	427	427	427	427	427	427	427	427	427	439	453	453	458	458	468	468	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	479	486	486	496	496	496	511	511	518	518	518	529	529	536	536	548	558	558	567	567	579	579	579	589	589	603	603	611	611	617	621	621	628	628	645	645	645	645	657	657	670	670	685	685	700	708	708	717	717	727
Giannis Antetokounmpo	https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png	MIL	9	9	18	18	26	26	35	35	47	47	47	60	65	65	73	73	73	79	79	91	91	106	119	119	119	119	123	123	123	130	130	149	167	167	173	173	178	191	191	200	200	200	209	209	209	209	209	218	218	223	223	234	234	241	248	248	248	248	248	248	248	248	248	248	248	257	257	257	263	263	273	273	288	288	297	297	297	297	303	313	313	325	325	325	335	335	341	341	346	346	358	358	369	369	369	369	369	377	377	387	387	394	394	407	407	407	407	415	423	423	433	433	440	440	440	440	440	450	450	457	457	457	471	471	484	484	497	497	509	509	519	519	525	534	534	534	541	541	555	555	563	563	563	563	563	563	579	579	579	579	588	588	588	599	599	609	609	609	616	623	623	632	644	644	644
Julius Randle	https://cdn.nba.com/headshots/nba/latest/1040x760/203944.png	NYK	0	8	8	18	18	29	29	36	36	48	48	54	54	63	63	72	72	79	79	86	96	96	101	101	108	108	108	118	118	123	123	123	131	138	138	153	153	157	165	165	165	174	174	182	182	187	187	187	194	201	201	212	212	220	220	227	227	232	232	241	241	241	251	251	256	267	267	267	278	285	285	285	285	285	285	301	301	307	307	317	317	328	328	339	339	339	344	344	350	357	357	362	362	362	371	377	377	382	382	392	392	392	399	399	407	407	407	418	418	422	428	428	442	442	455	455	468	468	478	478	478	485	485	491	491	491	496	496	503	503	511	518	518	525	525	534	534	538	538	538	546	546	562	562	570	570	570	570	570	570	570	574	586	586	591	591	591	591	591	591	591	591	591	591	591
Andrew Wiggins	https://cdn.nba.com/headshots/nba/latest/1040x760/203952.png	GSW	6	6	9	9	9	11	11	14	14	18	18	18	18	18	18	23	23	26	26	28	31	31	34	34	38	38	44	44	46	46	46	50	50	54	54	54	60	63	63	68	68	70	70	70	74	76	76	78	78	81	81	81	84	84	87	92	92	92	95	95	95	95	95	95	95	95	95	95	100	100	100	100	100	100	106	106	107	111	111	111	113	113	117	117	119	123	123	125	125	126	126	128	130	130	134	134	137	137	142	142	149	149	153	153	153	154	154	154	154	159	159	162	166	166	170	170	171	171	174	174	176	176	176	177	177	183	183	185	185	188	188	188	197	197	201	201	204	204	204	204	204	204	204	204	209	209	214	217	217	221	221	222	226	226	230	230	230	231	236	236	236	238	238	240	240
Joel Embiid	https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png	PHI	0	5	5	11	11	19	19	24	24	37	37	42	42	42	42	50	55	55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	82	82	91	91	105	105	116	116	116	130	130	137	145	145	154	154	154	154	167	176	176	176	176	186	186	186	194	194	205	205	214	214	219	219	219	219	229	229	231	231	240	240	240	244	244	249	249	261	270	270	276	276	287	287	295	295	304	304	312	312	320	320	332	332	332	332	343	343	354	354	363	363	374	374	374	389	402	402	402	411	411	423	423	433	433	442	442	442	453	453	460	470	470	481	481	481	489	489	489	501	507	507	519	519	527	527	539	539	539	545	545	553	553	561	561	574	574	589	589	601	614	625	625	635	635	650	650
Clint Capela	https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png	ATL	0	0	11	11	18	18	25	25	32	36	36	40	40	48	48	60	68	68	76	76	81	91	91	91	98	98	108	117	117	127	127	127	136	136	146	146	156	168	184	184	184	184	190	190	196	196	205	216	216	216	216	227	227	227	240	240	249	249	256	256	256	256	256	256	256	261	261	271	271	281	281	293	293	293	301	301	312	312	320	320	320	320	320	320	320	320	320	320	320	320	320	320	325	325	333	333	333	338	338	342	342	346	353	353	353	364	369	369	374	374	383	383	383	390	390	405	405	411	417	417	428	428	435	435	435	443	443	452	456	456	456	463	463	470	470	476	476	481	492	492	500	500	505	505	512	512	517	523	523	531	531	531	541	541	552	560	560	568	568	579	584	584	592	592	598
Jusuf Nurkic	https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png	POR	0	11	11	11	22	22	30	30	36	36	47	47	56	62	62	66	66	73	88	88	88	100	105	105	111	111	117	130	130	136	136	136	146	146	146	151	165	169	169	169	174	178	178	184	184	187	187	192	192	202	202	202	202	207	207	216	227	227	230	230	239	239	244	244	244	244	244	244	244	244	244	244	244	244	251	251	262	262	270	270	283	289	289	289	295	295	306	306	324	324	331	331	342	342	349	349	355	361	361	373	373	376	381	381	389	389	398	405	405	405	411	421	421	421	437	437	449	449	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452	452
Nikola Jokic	https://cdn.nba.com/headshots/nba/latest/1040x760/203999.png	DEN	0	11	11	22	22	22	38	43	43	43	57	71	71	77	77	86	86	86	98	98	109	109	109	109	123	123	130	143	143	143	152	152	152	152	152	152	152	152	152	152	164	164	178	178	178	186	186	197	197	207	218	218	233	233	250	250	258	258	266	266	266	266	266	273	288	288	304	304	318	318	318	318	328	328	340	340	359	359	368	368	378	378	386	386	394	394	404	416	416	416	423	423	431	431	438	438	456	464	464	474	474	484	484	498	498	498	508	508	519	519	527	527	527	538	548	548	558	558	570	570	581	581	589	606	606	606	618	618	618	618	627	639	639	654	665	665	671	671	683	683	694	694	699	699	703	703	716	716	720	720	730	730	744	744	754	754	768	768	785	800	800	813	813	813	813
