PLAYER_NAME	PLAYER_IMG	TEAM	10/19	10/20	10/21	10/22	10/23	10/24	10/25	10/26	10/27	10/28	10/29	10/30	10/31	11/01	11/02	11/03	11/04	11/05	11/06	11/07	11/08	11/09	11/10	11/11	11/12	11/13	11/14	11/15	11/16	11/17	11/18	11/19	11/20	11/21	11/22	11/23	11/24	11/26	11/27	11/28	11/29	11/30	12/01	12/02	12/03	12/04	12/05	12/06	12/07	12/08	12/09	12/10	12/11	12/12	12/13	12/14	12/15	12/16	12/17	12/18	12/19	12/20	12/21	12/22	12/23	12/25	12/26	12/27	12/28	12/29	12/30	12/31	01/01	01/02	01/03	01/04	01/05	01/06	01/07	01/08	01/09	01/10	01/11	01/12	01/13	01/14	01/15	01/16	01/17	01/18	01/19	01/20	01/21	01/22	01/23	01/24	01/25	01/26	01/27	01/28	01/29	01/30	01/31	02/01	02/02	02/03	02/04	02/05	02/06	02/07	02/08	02/09	02/10	02/11	02/12	02/13	02/14	02/15	02/16	02/17	02/24	02/25	02/26	02/27	02/28	03/01	03/02	03/03	03/04	03/05	03/06	03/07	03/08	03/09	03/10	03/11	03/12	03/13	03/14	03/15	03/16	03/17	03/18	03/19	03/20	03/21	03/22	03/23	03/24	03/25	03/26	03/27	03/28	03/29	03/30	03/31	04/01	04/02	04/03	04/05	04/06	04/07	04/08	04/09	04/10
Nikola Jokic	https://cdn.nba.com/headshots/nba/latest/1040x760/203999.png	DEN	0	0	0	3	3	3	9	16	16	16	16	20	20	24	24	34	34	34	45	45	53	53	53	53	57	57	60	66	66	66	75	75	75	75	75	75	75	75	75	75	81	81	86	86	86	87	87	93	93	102	106	106	107	107	118	118	123	123	126	126	126	126	126	128	131	131	138	138	146	146	146	146	155	155	159	159	165	165	173	173	178	178	180	180	183	183	185	188	188	188	204	204	207	207	217	217	224	232	232	236	236	238	238	247	247	247	255	255	259	259	266	266	266	270	280	280	283	283	292	292	299	299	307	309	309	309	311	311	311	311	323	337	337	346	352	352	361	361	368	368	375	375	377	377	383	383	396	396	407	407	417	417	429	429	437	437	449	449	460	466	466	468	468	468	468
Montrezl Harrell	https://cdn.nba.com/headshots/nba/latest/1040x760/1626149.png	WAS	0	6	6	12	12	12	17	17	24	29	29	37	37	44	44	54	54	56	56	61	61	61	67	67	67	69	69	80	80	83	83	83	86	86	91	91	99	103	107	107	107	107	115	115	119	119	121	125	125	125	125	125	130	130	132	132	137	141	141	144	144	144	144	144	147	147	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	159	164	164	164	166	166	173	173	176	176	177	177	178	178	188	188	188	188	189	189	189	193	194	194	194	199	199	205	205	205	205	210	219	219	219	221	221	230	230	233	233	237	245	245	249	249	249	253	253	253	253	255	255	258	258	258	261	261	268	268	268	278	278	280	280	282	282	284	284	286	290	290	293	293	293	293	293	293	293	296	296	296	296
D'Angelo Russell	https://cdn.nba.com/headshots/nba/latest/1040x760/1626156.png	MIN	0	8	8	8	8	8	10	10	13	13	13	13	13	13	13	13	13	13	13	13	17	17	17	17	19	19	19	26	26	30	37	37	46	46	52	52	56	58	62	62	66	66	70	70	76	76	76	76	76	76	76	76	76	82	82	82	84	84	89	89	91	91	96	96	97	97	97	97	97	97	97	97	97	97	97	97	97	97	98	98	99	99	101	101	103	103	103	106	106	109	118	118	118	118	125	125	131	131	133	133	133	133	133	133	133	133	133	133	138	138	140	144	144	148	148	152	152	159	162	162	171	176	176	176	182	186	186	186	191	193	193	193	193	193	193	195	202	202	202	202	205	205	205	205	205	209	209	210	210	213	213	215	215	215	223	223	234	234	238	240	240	240	240	240	240
Karl-Anthony Towns	https://cdn.nba.com/headshots/nba/latest/1040x760/1626157.png	MIN	0	5	5	5	7	7	15	15	20	20	20	24	24	31	31	34	34	37	37	37	42	42	42	42	45	48	48	59	59	62	68	68	73	73	81	81	83	90	96	96	104	104	115	115	115	115	115	122	122	130	130	136	136	146	146	146	151	151	156	156	169	169	174	174	174	174	174	174	174	174	174	174	174	174	174	174	179	179	185	185	193	193	204	204	205	205	205	210	210	217	223	223	223	223	232	232	238	238	244	252	252	261	261	269	269	279	279	279	279	279	282	284	284	287	287	291	291	304	309	309	313	320	320	320	322	333	333	333	340	351	351	366	366	372	372	380	388	388	404	404	417	417	417	428	428	432	432	435	435	439	439	443	443	443	446	446	452	452	457	462	462	467	467	467	467
Norman Powell	https://cdn.nba.com/headshots/nba/latest/1040x760/1626181.png	POR	0	8	8	8	10	10	10	10	10	10	10	10	10	15	15	18	18	24	30	30	30	34	39	39	41	41	43	51	51	55	55	55	59	59	59	65	67	69	69	69	69	69	69	77	77	83	83	91	91	102	102	102	102	104	104	107	114	114	114	114	118	118	121	121	121	121	121	130	130	136	136	142	142	142	149	149	159	159	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	169	181	181	185	185	189	192	192	198	198	198	198	205	205	208	208	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	218	228	228	228	233	233
Domantas Sabonis	https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png	IND	0	4	4	12	14	14	20	20	24	24	26	32	32	34	34	37	37	41	41	44	44	44	45	49	49	49	49	54	54	64	64	68	76	76	81	81	85	92	92	95	102	102	105	105	109	109	109	117	117	124	124	130	130	130	140	140	144	146	146	146	146	146	151	151	151	151	157	157	157	171	171	179	179	189	189	201	214	214	214	218	218	224	224	229	229	235	235	235	242	242	242	242	242	242	242	242	242	242	242	251	256	256	256	256	256	256	256	256	258	258	258	261	261	261	263	263	266	266	268	268	269	269	274	274	274	274	277	279	279	284	284	293	293	293	293	293	293	293	303	303	316	316	323	323	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332	332
Jaylen Brown	https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png	BOS	0	8	8	12	12	12	16	16	18	18	18	25	25	29	29	36	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	45	45	48	51	51	55	55	55	59	59	59	59	59	59	59	59	59	59	59	59	63	63	63	63	65	69	69	79	79	84	84	91	91	104	104	109	109	115	115	123	123	123	126	128	128	131	131	133	133	138	138	144	148	148	152	152	154	154	160	160	166	166	169	169	169	176	183	183	187	187	189	189	194	194	199	199	203	203	203	210	210	214	214	220	225	225	233	233	239	243	243	243	243	243	243	243	245	245	245	250	250	257	257	257	257	257	264	264	272	272	275	281	281	285	285	285	285	289	289	289	295	295	301	301	305	305	311	318	318	318	318
Malcolm Brogdon	https://cdn.nba.com/headshots/nba/latest/1040x760/1627763.png	IND	0	9	9	11	19	19	23	23	26	26	26	26	26	26	26	31	31	31	31	31	31	31	32	41	41	47	47	50	50	52	52	54	54	54	60	60	66	68	68	72	78	78	86	86	92	92	92	97	97	103	103	103	103	103	113	113	115	115	115	115	115	115	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	126	126	126	141	141	149	149	162	162	162	162	162	162	162	162	162	166	166	166	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167	167
Damion Lee	https://cdn.nba.com/headshots/nba/latest/1040x760/1627814.png	GSW	6	6	10	10	10	12	12	12	12	12	12	12	12	12	12	14	14	16	16	16	16	16	16	16	16	16	16	16	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	23	23	23	24	24	26	26	26	26	26	27	27	27	27	29	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	33	35	35	35	35	35	37	37	37	39	39	41	41	41	41	43	43	43	43	43	43	43	43	43	43	43	43	45	45	45	45	45	45	47	47	47	47	47	47	47	47	47	47	47	48	48	48	48	48	50	50	50	50	50	50	53	53	53	53	53	53	53	53	53	55	55	55	55	55	55	55	64	64	66	66	68	70	70	70	70	70	70	71	71	71	71	71	73	75
Ivica Zubac	https://cdn.nba.com/headshots/nba/latest/1040x760/1627826.png	LAC	0	0	10	10	10	10	10	10	15	15	17	17	17	19	19	21	21	27	27	35	35	39	39	45	45	45	47	47	49	49	52	52	52	58	58	62	62	66	66	70	70	70	71	71	77	82	82	88	88	92	92	92	96	96	96	96	96	96	96	100	100	104	104	106	106	106	111	112	112	114	114	114	114	114	114	114	114	114	114	114	116	116	116	116	116	116	116	116	120	120	122	122	122	122	133	133	137	139	139	143	143	147	147	147	147	147	147	147	151	151	155	155	160	160	162	162	166	169	169	171	171	171	171	177	177	184	184	188	188	188	188	188	192	192	192	196	196	200	204	204	204	204	207	207	207	207	207	207	207	209	209	209	209	213	213	214	218	218	221	221	225	225	225	227	227
De'Aaron Fox	https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png	SAC	0	10	10	14	14	15	15	15	22	22	26	26	31	31	38	40	40	47	47	49	60	60	68	68	73	73	73	76	76	84	84	87	90	90	100	100	104	106	106	109	109	118	127	127	127	131	131	131	131	139	139	149	150	150	157	157	170	170	170	170	170	170	170	170	170	170	172	172	179	183	183	186	186	201	201	205	212	212	222	222	226	228	228	237	237	243	243	246	246	246	254	254	254	254	254	254	254	254	254	254	254	254	254	254	254	254	254	254	254	254	258	263	263	263	270	270	277	277	281	281	283	283	288	288	302	302	311	316	316	322	322	330	330	334	334	334	340	340	346	346	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348
Jayson Tatum	https://cdn.nba.com/headshots/nba/latest/1040x760/1628369.png	BOS	0	5	5	6	6	10	17	17	25	25	25	32	32	36	36	44	47	47	49	49	49	49	53	53	57	62	62	69	69	75	75	82	89	89	98	98	106	111	111	115	115	115	120	120	131	141	141	141	146	156	156	162	162	162	167	167	167	167	173	177	177	186	186	190	190	198	198	198	198	198	198	198	198	198	198	198	204	210	210	214	214	225	225	233	233	237	243	243	254	254	257	257	271	271	277	277	279	279	279	287	287	287	292	292	298	298	301	301	303	303	307	307	307	315	315	324	324	330	336	336	343	343	351	359	359	366	366	374	374	374	391	391	391	397	397	400	400	405	405	405	417	417	418	418	420	429	429	432	432	432	432	437	437	437	443	443	453	453	459	459	466	466	466	466	469
Bam Adebayo	https://cdn.nba.com/headshots/nba/latest/1040x760/1628389.png	MIA	0	0	5	5	11	11	19	19	28	28	34	34	34	34	41	41	47	47	51	51	57	57	68	76	76	81	81	81	81	81	83	83	89	89	89	95	106	106	108	108	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	119	119	126	126	133	133	135	135	135	135	135	142	149	149	152	159	159	165	165	172	172	180	180	180	184	184	189	189	189	191	191	201	201	209	221	221	225	225	229	237	237	237	237	239	239	242	242	250	259	259	259	269	269	269	272	272	272	276	276	286	286	293	299	299	301	301	310	310	310	312	321	330	330	330	340	340	340
Shai Gilgeous-Alexander	https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png	OKC	0	5	5	5	5	17	17	22	32	32	32	34	34	37	37	37	43	43	43	46	46	46	57	57	59	59	63	69	69	71	71	78	83	83	83	83	83	85	85	85	91	91	107	107	107	107	107	122	122	134	134	135	135	141	141	141	150	150	150	150	150	158	158	165	172	172	185	185	202	202	202	206	206	206	206	206	213	213	218	218	222	222	228	228	238	238	247	247	259	259	263	263	272	277	277	291	291	291	291	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	297	303	315	315	315	329	329	337	337	342	342	354	354	366	370	370	370	370	382	387	387	395	395	404	404	404	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405
Trae Young	https://cdn.nba.com/headshots/nba/latest/1040x760/1629027.png	ATL	0	0	5	5	12	12	16	16	19	22	22	26	26	37	37	45	50	50	58	58	61	63	63	63	73	73	75	79	79	89	89	89	96	96	103	103	105	110	120	120	120	120	124	124	132	132	136	149	149	149	149	159	159	159	168	168	173	173	183	183	183	183	183	183	183	183	183	195	195	199	199	209	209	209	224	224	224	224	234	234	236	236	236	243	243	250	254	254	268	268	279	279	294	294	299	299	299	299	299	302	302	313	313	313	313	320	324	324	329	329	331	331	331	335	335	343	343	356	364	364	375	375	381	381	381	387	387	397	408	408	408	412	412	420	420	432	432	446	457	457	460	460	460	460	468	468	482	482	482	487	487	487	491	491	503	511	511	525	525	529	541	541	549	549	553
Luka Doncic	https://cdn.nba.com/headshots/nba/latest/1040x760/1629029.png	DAL	0	0	4	4	9	9	9	14	14	17	22	22	28	28	40	42	42	42	46	46	51	51	61	61	69	69	69	74	74	74	74	74	74	74	74	78	78	78	85	85	89	89	93	93	102	102	102	102	110	112	112	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	124	124	136	136	136	136	140	140	140	146	146	150	159	159	173	173	185	196	196	196	208	208	215	223	223	223	230	236	236	236	240	240	249	249	255	255	269	269	283	283	296	296	296	308	308	320	320	324	324	336	336	347	347	356	356	356	356	363	363	370	370	380	380	386	386	386	390	390	399	404	404	408	408	408	408	413	413	422	422	429	433	433	443	443	457	457	470	470	481	481	489
Robert Williams III	https://cdn.nba.com/headshots/nba/latest/1040x760/1629057.png	BOS	0	8	8	9	9	9	13	13	15	15	15	15	15	15	15	15	15	15	20	20	20	20	21	21	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	25	27	27	27	31	31	31	33	33	33	33	33	33	33	38	42	42	42	42	44	44	46	46	48	48	48	48	48	48	48	48	48	48	48	48	48	48	54	54	56	56	56	60	60	60	60	60	60	61	61	61	61	62	62	62	67	67	67	69	69	69	69	70	70	72	72	72	72	72	74	74	75	75	75	75	75	79	79	79	79	79	82	82	82	82	82	82	82	82	83	83	87	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90
Ja Morant	https://cdn.nba.com/headshots/nba/latest/1040x760/1629630.png	MEM	0	2	2	2	10	21	21	21	26	32	32	38	38	40	40	47	47	51	51	51	63	63	68	68	77	80	80	80	80	80	80	80	86	86	100	100	110	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	117	117	117	127	127	129	133	133	145	145	148	148	148	158	167	167	169	169	169	181	181	189	189	196	199	199	199	206	206	211	211	219	219	229	229	229	239	239	252	252	252	262	262	270	270	270	274	274	274	283	283	292	292	298	298	298	298	323	323	332	332	347	347	354	354	354	362	362	369	377	377	384	384	384	394	394	399	399	399	399	399	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	408	415	415
