PLAYER_NAME	PLAYER_IMG	TEAM	10/19	10/20	10/21	10/22	10/23	10/24	10/25	10/26	10/27	10/28	10/29	10/30	10/31	11/01	11/02	11/03	11/04	11/05	11/06	11/07	11/08	11/09	11/10	11/11	11/12	11/13	11/14	11/15	11/16	11/17	11/18	11/19	11/20	11/21	11/22	11/23	11/24	11/26	11/27	11/28	11/29	11/30	12/01	12/02	12/03	12/04	12/05	12/06	12/07	12/08	12/09	12/10	12/11	12/12	12/13	12/14	12/15	12/16	12/17	12/18	12/19	12/20	12/21	12/22	12/23	12/25	12/26	12/27	12/28	12/29	12/30	12/31	01/01	01/02	01/03	01/04	01/05	01/06	01/07	01/08	01/09	01/10	01/11	01/12	01/13	01/14	01/15	01/16	01/17	01/18	01/19	01/20	01/21	01/22	01/23	01/24	01/25	01/26	01/27	01/28	01/29	01/30	01/31	02/01	02/02	02/03	02/04	02/05	02/06	02/07	02/08	02/09	02/10	02/11	02/12	02/13	02/14	02/15	02/16	02/17	02/24	02/25	02/26	02/27	02/28	03/01	03/02	03/03	03/04	03/05	03/06	03/07	03/08	03/09	03/10	03/11	03/12	03/13	03/14	03/15	03/16	03/17	03/18	03/19	03/20	03/21	03/22	03/23	03/24	03/25	03/26	03/27	03/28	03/29	03/30	03/31	04/01	04/02	04/03	04/05	04/06	04/07	04/08	04/09	04/10
Steven Adams	https://cdn.nba.com/headshots/nba/latest/1040x760/203500.png	MEM	0	14	14	14	23	39	39	39	46	53	53	58	58	65	65	73	73	79	79	79	82	82	96	96	106	115	115	120	120	120	130	130	132	132	140	140	146	148	148	160	160	168	168	176	176	189	189	205	205	214	227	227	236	236	240	240	254	254	266	266	275	289	289	289	294	294	303	319	319	325	325	338	338	338	350	361	361	375	375	375	375	375	375	375	375	381	381	381	391	391	402	402	408	408	419	419	419	427	427	434	449	449	461	461	474	474	474	485	485	485	493	493	507	507	518	518	518	531	537	537	549	549	570	570	584	584	584	592	592	598	610	610	615	615	615	624	624	640	640	653	653	653	664	664	673	673	673	684	700	700	711	711	720	720	728	728	728	728	728	741	741	749	749	760	760
Giannis Antetokounmpo	https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png	MIL	14	14	24	24	32	32	42	42	58	58	58	71	78	78	86	86	86	93	93	111	111	127	142	142	142	142	147	147	147	156	156	175	195	195	203	203	210	223	223	236	236	236	248	248	248	248	248	260	260	266	266	283	283	293	301	301	301	301	301	301	301	301	301	301	301	313	313	313	319	319	331	331	347	347	357	357	357	357	364	376	376	389	389	389	401	401	407	407	413	413	428	428	440	440	440	440	440	449	449	462	462	471	471	486	486	486	486	495	505	505	519	519	526	526	526	526	526	540	540	551	551	551	565	565	581	581	598	598	614	614	627	627	634	646	646	646	654	654	669	669	679	679	679	679	679	679	696	696	696	696	707	707	707	721	721	735	735	735	745	754	754	765	778	778	778
Julius Randle	https://cdn.nba.com/headshots/nba/latest/1040x760/203944.png	NYK	0	8	8	18	18	34	34	45	45	61	61	67	67	76	76	90	90	102	102	109	121	121	126	126	134	134	134	145	145	150	150	150	160	170	170	186	186	192	203	203	203	212	212	224	224	231	231	231	238	246	246	260	260	270	270	277	277	283	283	292	292	292	303	303	312	324	324	324	339	349	349	349	349	349	349	365	365	373	373	385	385	397	397	409	409	409	415	415	425	434	434	441	441	441	450	457	457	463	463	474	474	474	483	483	495	495	495	511	511	517	527	527	543	543	559	559	572	572	582	582	582	590	590	600	600	600	606	606	613	613	621	630	630	638	638	650	650	654	654	654	663	663	680	680	691	691	691	691	691	691	691	698	711	711	716	716	716	716	716	716	716	716	716	716	716
Joel Embiid	https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png	PHI	0	6	6	14	14	23	23	29	29	47	47	52	52	52	52	61	70	70	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	100	100	113	113	131	131	143	143	143	158	158	166	175	175	184	184	184	184	198	207	207	207	207	217	217	217	227	227	240	240	251	251	258	258	258	258	273	273	278	278	290	290	290	298	298	304	304	317	329	329	337	337	349	349	362	362	374	374	388	388	397	397	409	409	409	409	423	423	436	436	446	446	458	458	458	477	491	491	491	500	500	514	514	524	524	533	533	533	545	545	554	569	569	583	583	583	595	595	595	611	620	620	637	637	645	645	658	658	658	668	668	678	678	693	693	707	707	722	722	736	753	766	766	776	776	796	796
Clint Capela	https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png	ATL	0	0	13	13	27	27	35	35	47	51	51	63	63	75	75	91	101	101	114	114	120	132	132	132	145	145	158	174	174	186	186	186	201	201	215	215	228	245	267	267	267	267	276	276	287	287	301	317	317	317	317	333	333	333	349	349	360	360	371	371	371	371	371	371	371	380	380	396	396	411	411	434	434	434	445	445	459	459	471	471	471	471	471	471	471	471	471	471	471	471	471	471	477	477	485	485	485	493	493	500	500	509	517	517	517	529	538	538	547	547	559	559	559	570	570	587	587	594	603	603	620	620	629	629	629	640	640	651	663	663	663	675	675	684	684	695	695	701	717	717	732	732	739	739	749	749	755	764	764	777	777	777	792	792	803	817	817	829	829	843	850	850	864	864	877
Jusuf Nurkic	https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png	POR	0	14	14	14	26	26	36	36	44	44	61	61	75	84	84	93	93	102	119	119	119	132	138	138	147	147	153	167	167	179	179	179	190	190	190	197	214	219	219	219	229	237	237	244	244	249	249	254	254	266	266	266	266	273	273	286	298	298	302	302	313	313	318	318	318	318	318	318	318	318	318	318	318	318	330	330	343	343	355	355	371	379	379	379	387	387	401	401	423	423	437	437	454	454	465	465	479	487	487	500	500	504	513	513	526	526	542	552	552	552	563	575	575	575	595	595	611	611	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619	619
Nikola Jokic	https://cdn.nba.com/headshots/nba/latest/1040x760/203999.png	DEN	0	13	13	29	29	29	48	54	54	54	70	89	89	96	96	107	107	107	121	121	136	136	136	136	155	155	164	180	180	180	190	190	190	190	190	190	190	190	190	190	205	205	220	220	220	231	231	243	243	254	267	267	284	284	303	303	313	313	323	323	323	323	323	330	351	351	373	373	392	392	392	392	403	403	419	419	440	440	450	450	468	468	481	481	489	489	501	516	516	516	530	530	541	541	550	550	571	581	581	594	594	604	604	620	620	620	632	632	644	644	655	655	655	671	686	686	701	701	718	718	730	730	740	758	758	758	774	774	774	774	786	801	801	819	831	831	841	841	854	854	867	867	877	877	885	885	899	899	905	905	917	917	936	936	949	949	968	968	986	1003	1003	1019	1019	1019	1019
Karl-Anthony Towns	https://cdn.nba.com/headshots/nba/latest/1040x760/1626157.png	MIN	0	10	10	10	14	14	28	28	31	31	31	39	39	55	55	66	66	74	74	74	86	86	97	97	104	112	112	125	125	131	143	143	148	148	158	158	164	171	181	181	189	189	199	199	199	199	199	215	215	222	222	229	229	239	239	239	243	243	253	253	260	260	274	274	274	274	274	274	274	274	274	274	274	274	274	274	290	290	298	298	307	307	315	315	324	324	324	335	335	340	350	350	350	350	357	357	374	374	386	395	395	406	406	416	416	430	430	430	442	442	451	458	458	466	466	479	479	494	505	505	516	523	523	523	527	536	536	536	544	559	559	572	572	583	583	596	606	606	623	623	631	631	631	642	642	650	650	661	661	670	670	674	674	674	684	684	693	693	704	714	714	727	727	727	727
Richaun Holmes	https://cdn.nba.com/headshots/nba/latest/1040x760/1626158.png	SAC	0	11	11	21	21	32	32	32	44	44	50	50	63	63	73	79	79	99	99	108	116	116	128	128	143	143	143	152	152	159	159	162	169	169	177	177	177	177	177	177	177	185	196	196	196	202	202	202	202	205	205	205	205	205	205	205	205	205	205	205	205	205	205	212	212	212	216	216	222	228	228	235	235	235	235	235	235	235	235	235	235	235	235	235	235	235	235	235	235	235	238	238	238	245	245	245	254	259	259	259	268	268	275	275	284	288	288	294	294	294	294	294	294	294	294	294	300	300	302	302	302	302	302	302	302	302	302	302	302	308	308	308	308	308	308	308	314	314	315	315	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317	317
Christian Wood	https://cdn.nba.com/headshots/nba/latest/1040x760/1626174.png	HOU	0	9	9	23	23	32	32	49	49	56	56	56	69	69	85	85	100	100	117	118	118	118	127	127	142	142	150	153	153	167	167	167	179	179	188	188	198	198	214	214	235	235	235	235	248	248	256	256	256	271	271	284	295	295	300	300	300	300	300	308	308	319	319	330	338	338	338	347	353	353	353	361	362	362	362	362	373	373	376	376	384	390	390	401	401	409	409	423	423	423	438	438	453	453	453	453	460	460	460	475	475	475	488	488	495	495	506	506	514	514	523	523	534	534	534	534	543	543	543	550	550	561	561	568	568	576	585	585	595	595	608	608	608	608	608	608	608	620	620	620	629	629	642	642	649	659	659	669	669	680	686	686	686	686	686	686	686	686	686	686	686	686	686	686	686
