PLAYER_NAME	PLAYER_IMG	TEAM	10/19	10/20	10/21	10/22	10/23	10/24	10/25	10/26	10/27	10/28	10/29	10/30	10/31	11/01	11/02	11/03	11/04	11/05	11/06	11/07	11/08	11/09	11/10	11/11	11/12	11/13	11/14	11/15	11/16	11/17	11/18	11/19	11/20	11/21	11/22	11/23	11/24	11/26	11/27	11/28	11/29	11/30	12/01	12/02	12/03	12/04	12/05	12/06	12/07	12/08	12/09	12/10	12/11	12/12	12/13	12/14	12/15	12/16	12/17	12/18	12/19	12/20	12/21	12/22	12/23	12/25	12/26	12/27	12/28	12/29	12/30	12/31	01/01	01/02	01/03	01/04	01/05	01/06	01/07	01/08	01/09	01/10	01/11	01/12	01/13	01/14	01/15	01/16	01/17	01/18	01/19	01/20	01/21	01/22	01/23	01/24	01/25	01/26	01/27	01/28	01/29	01/30	01/31	02/01	02/02	02/03	02/04	02/05	02/06	02/07	02/08	02/09	02/10	02/11	02/12	02/13	02/14	02/15	02/16	02/17	02/24	02/25	02/26	02/27	02/28	03/01	03/02	03/03	03/04	03/05	03/06	03/07	03/08	03/09	03/10	03/11	03/12	03/13	03/14	03/15	03/16	03/17	03/18	03/19	03/20	03/21	03/22	03/23	03/24	03/25	03/26	03/27	03/28	03/29	03/30	03/31	04/01	04/02	04/03	04/05	04/06	04/07	04/08	04/09	04/10
Buddy Hield	https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png	SAC	0	7	7	22	22	32	32	32	43	43	50	50	62	62	69	79	79	96	96	108	119	119	128	128	137	137	137	147	147	161	161	173	181	181	192	192	203	216	216	225	225	231	234	234	234	239	239	239	239	249	249	259	269	269	280	280	287	287	293	293	302	315	315	333	333	333	335	335	342	346	346	350	350	364	364	377	382	382	389	389	397	405	405	410	410	420	420	429	429	429	431	431	431	438	438	438	447	455	455	455	462	462	474	474	483	489	489	495	495	495	495	495	495	505	505	518	518	530	535	535	535	544	544	551	557	557	569	569	579	579	586	586	590	590	590	590	602	609	609	611	611	611	623	623	632	632	632	640	642	642	650	650	657	657	668	668	675	675	687	697	697	697	697	702	716
Jaylen Brown	https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png	BOS	0	14	14	21	21	21	28	28	32	32	32	37	37	45	45	53	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	64	64	72	79	79	81	81	81	85	85	85	85	85	85	85	85	85	85	85	85	92	92	92	92	99	112	112	121	121	131	131	138	138	146	146	159	159	168	168	178	178	178	186	194	194	198	198	204	204	215	215	224	229	229	236	236	247	247	254	254	263	263	275	275	275	284	293	293	302	302	305	305	309	309	318	318	321	321	321	327	327	333	333	340	346	346	351	351	357	362	362	362	362	362	362	362	368	368	368	376	376	384	384	391	391	391	399	399	404	404	410	415	415	421	421	421	421	426	426	426	435	435	440	440	445	445	449	457	457	457	464
Fred VanVleet	https://cdn.nba.com/headshots/nba/latest/1040x760/1627832.png	TOR	0	9	9	14	23	23	27	27	34	34	44	51	51	59	59	65	65	73	73	81	81	81	90	101	101	101	101	109	109	109	117	124	124	136	136	136	143	153	153	163	163	168	168	178	178	178	184	184	184	197	197	208	208	208	215	229	229	229	229	239	239	239	239	239	239	239	239	239	239	239	239	252	252	265	265	279	289	289	301	301	318	318	328	328	328	342	350	350	366	366	381	381	392	392	407	407	407	407	407	407	421	421	431	437	437	446	456	456	456	467	467	481	481	481	492	492	501	501	501	501	501	508	522	522	522	522	522	522	522	522	522	522	522	530	530	538	538	538	550	550	559	559	568	568	568	580	580	580	585	585	587	587	596	596	603	603	619	619	630	642	642	642	642	642	642
Jayson Tatum	https://cdn.nba.com/headshots/nba/latest/1040x760/1628369.png	BOS	0	15	15	19	19	30	42	42	50	50	50	55	55	59	59	65	70	70	78	78	78	78	85	85	98	106	106	114	114	126	126	135	147	147	156	156	165	172	172	177	177	177	185	185	196	202	202	202	209	216	216	223	223	223	236	236	236	236	246	259	259	262	262	270	270	280	280	280	280	280	280	280	280	280	280	280	286	297	297	305	305	312	312	321	321	328	333	333	337	337	344	344	350	350	364	364	378	378	378	386	399	399	406	406	413	413	422	422	430	430	436	436	436	444	444	454	454	462	468	468	477	477	486	498	498	508	508	515	515	515	530	530	530	539	539	548	548	558	558	558	566	566	576	576	586	597	597	605	605	605	605	616	616	616	621	621	630	630	635	635	643	643	643	643	651
Donovan Mitchell	https://cdn.nba.com/headshots/nba/latest/1040x760/1628378.png	UTA	0	10	10	24	24	24	24	33	33	38	38	49	58	58	70	70	70	70	85	97	97	108	108	115	115	125	125	125	128	128	135	135	142	142	152	152	159	166	172	172	180	180	180	180	194	194	202	202	202	214	224	224	233	233	233	233	240	240	251	263	263	273	273	273	284	291	291	291	291	291	291	302	311	311	320	320	329	329	329	341	341	349	349	358	358	358	358	370	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	385	385	385	395	395	405	405	416	416	416	425	425	436	436	436	448	448	459	459	459	473	473	484	484	495	504	504	514	514	525	531	531	548	548	563	563	563	563	575	590	590	602	602	613	613	617	617	621	621	631	631	641	641	650	650	650	654	654	654
OG Anunoby	https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png	TOR	0	9	9	14	23	23	31	31	41	41	49	56	56	68	68	73	73	80	80	86	86	86	90	94	94	102	102	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	112	115	115	115	115	115	115	115	115	115	115	115	115	122	122	127	127	135	142	142	149	149	155	155	168	168	168	175	188	188	196	196	201	201	205	205	212	212	219	226	226	226	233	233	238	239	239	247	251	251	251	258	258	265	273	273	278	278	281	281	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	285	293	293	298	298	303	303	307	307	312	312	312	312	312	312	312	312	317
Grayson Allen	https://cdn.nba.com/headshots/nba/latest/1040x760/1628960.png	MIL	10	10	18	18	26	26	35	35	43	43	43	52	62	62	68	68	68	77	77	85	85	94	105	105	114	114	121	121	121	126	126	131	142	142	145	145	149	154	154	158	158	158	163	169	169	169	169	174	174	181	181	188	188	192	198	198	204	204	216	216	216	216	216	216	223	226	226	226	228	228	232	232	244	244	252	252	252	252	252	252	252	252	252	252	259	259	265	265	267	267	272	272	274	274	274	274	274	274	274	281	281	286	286	291	291	291	291	295	295	295	297	297	303	303	303	303	313	316	316	316	316	316	319	319	325	325	327	327	332	332	335	335	335	342	342	342	351	351	356	356	359	359	359	365	365	365	365	365	372	372	375	375	375	379	379	382	382	382	386	389	389	389	389	389	389
Miles Bridges	https://cdn.nba.com/headshots/nba/latest/1040x760/1628970.png	CHA	0	4	4	13	13	18	28	28	38	38	47	47	54	61	61	70	70	75	75	81	92	92	96	96	106	106	112	112	112	116	116	121	130	130	134	134	140	144	149	149	150	150	161	161	161	161	167	173	173	175	175	178	178	178	180	180	183	183	185	185	191	200	200	200	207	207	207	207	207	207	207	207	207	210	217	217	220	220	220	227	227	230	230	239	239	246	246	246	255	255	261	261	268	268	272	272	276	281	281	286	286	292	292	292	294	294	295	301	301	308	308	316	316	321	326	326	326	334	334	344	344	347	347	350	356	356	360	360	360	366	366	366	375	379	379	387	387	387	393	393	397	397	397	402	402	408	408	412	412	421	421	427	437	437	441	441	441	445	445	450	450	455	461	461	465
Devonte' Graham	https://cdn.nba.com/headshots/nba/latest/1040x760/1628984.png	NOP	0	6	6	17	27	27	33	33	43	43	54	63	63	63	73	80	80	90	90	90	97	97	106	106	113	117	117	124	124	131	131	131	131	131	131	131	137	144	149	149	156	156	163	163	171	171	182	182	182	194	194	202	202	208	208	208	218	218	230	230	230	230	236	236	250	250	258	258	264	264	264	264	275	275	285	297	297	306	306	306	314	314	321	321	331	331	338	338	346	346	346	356	356	356	356	365	365	365	365	371	380	380	391	396	396	396	401	401	408	408	417	417	428	428	432	432	437	443	443	447	447	453	453	459	459	459	462	462	467	467	474	474	481	487	487	497	497	503	503	511	511	511	517	517	517	522	522	522	529	529	536	540	540	540	544	544	547	547	549	555	555	559	559	563	563
Trae Young	https://cdn.nba.com/headshots/nba/latest/1040x760/1629027.png	ATL	0	0	5	5	11	11	16	16	22	27	27	31	31	37	37	43	47	47	56	56	64	75	75	75	80	80	93	100	100	106	106	106	113	113	122	122	128	132	142	142	142	142	152	152	157	157	167	176	176	176	176	184	184	184	193	193	201	201	207	207	207	207	207	207	207	207	207	213	213	220	220	232	232	232	244	244	244	244	251	251	257	257	257	263	263	270	282	282	288	288	298	298	309	309	324	324	324	332	332	341	341	351	351	351	351	361	365	365	371	371	380	380	380	388	388	400	400	407	412	412	417	417	421	421	421	428	428	437	448	448	448	455	455	464	464	468	468	478	492	492	498	498	498	498	503	503	518	527	527	536	536	536	545	545	557	566	566	575	575	583	592	592	603	603	610
Duncan Robinson	https://cdn.nba.com/headshots/nba/latest/1040x760/1629130.png	MIA	0	0	8	8	17	17	25	25	32	32	43	53	53	53	55	55	72	72	77	77	85	85	98	109	109	120	120	132	132	138	146	146	151	151	151	157	172	172	183	183	192	192	198	198	205	212	212	217	217	222	222	222	231	231	238	238	249	249	252	252	262	262	272	272	277	277	285	285	301	301	301	301	301	301	301	301	307	307	307	323	323	323	323	333	333	335	343	343	348	348	356	356	366	366	377	377	377	388	388	395	400	400	408	413	413	421	421	428	428	437	437	437	447	447	455	455	455	460	460	473	473	478	482	482	490	490	497	500	500	504	504	511	511	522	522	528	534	534	534	543	543	543	551	551	551	557	557	568	568	575	578	578	586	586	590	590	590	597	599	610	610	610	615	615	624
Darius Garland	https://cdn.nba.com/headshots/nba/latest/1040x760/1629636.png	CLE	0	10	10	10	10	10	13	13	16	16	25	30	30	36	36	42	42	45	45	50	50	50	60	60	69	77	77	84	84	97	108	108	108	108	118	118	124	124	131	131	134	134	142	142	148	148	156	159	159	166	166	171	177	177	184	184	190	190	190	194	194	194	194	202	202	202	211	211	211	211	211	211	211	211	211	221	221	221	229	229	236	242	242	250	250	258	265	265	270	270	276	276	276	280	280	286	286	291	291	291	291	301	301	301	301	301	301	301	301	301	301	304	304	304	310	310	310	320	320	320	320	320	320	320	320	320	330	330	338	338	343	343	352	352	352	358	361	361	370	370	374	374	378	384	384	392	392	392	398	398	405	405	415	415	419	423	423	432	437	443	443	443	449	449	454
Nickeil Alexander-Walker	https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png	NOP	0	8	8	14	27	27	36	36	43	43	50	57	57	57	63	69	69	76	76	76	87	87	97	97	103	109	109	112	112	120	120	126	128	128	134	134	136	144	152	152	158	158	166	166	168	168	176	176	176	179	179	187	187	193	193	193	197	197	207	207	207	207	216	216	216	216	216	216	216	216	216	216	229	229	236	240	240	244	244	244	247	247	250	250	256	256	259	259	262	262	262	262	262	262	262	267	276	276	276	284	287	287	290	296	296	296	300	300	305	305	305	305	305	305	305	305	306	306	306	306	306	306	306	306	306	306	306	306	308	308	308	308	308	312	312	312	312	312	312	312	317	317	323	323	329	329	329	330	330	330	330	331	331	331	331	332	332	332	332	332	335	335	335	335	338
Jordan Nwora	https://cdn.nba.com/headshots/nba/latest/1040x760/1629670.png	MIL	6	6	12	12	17	17	21	21	26	26	26	31	33	33	38	38	38	46	46	48	48	50	52	52	57	57	61	61	61	61	61	61	61	61	67	67	67	70	70	71	71	71	71	71	71	72	72	72	72	72	72	72	72	75	76	76	81	81	87	95	95	95	95	103	106	106	106	106	106	106	106	106	113	113	113	113	122	122	128	134	134	141	141	141	145	145	145	145	147	147	147	147	147	152	152	152	152	155	155	155	155	156	156	156	156	156	156	160	161	161	161	161	165	165	165	165	171	175	175	182	182	182	183	183	186	186	188	188	190	190	196	196	202	202	202	202	203	203	203	203	203	203	203	207	207	207	207	207	210	210	212	212	212	212	212	212	217	217	217	218	218	218	219	219	227
Jordan Poole	https://cdn.nba.com/headshots/nba/latest/1040x760/1629673.png	GSW	11	11	17	17	17	22	22	29	29	31	31	37	37	37	37	53	53	62	62	69	79	79	90	90	99	99	107	107	114	114	119	127	127	138	138	138	145	151	151	161	161	173	173	173	178	184	184	190	190	200	200	200	209	209	213	219	219	219	219	219	219	219	219	219	219	219	219	219	219	219	219	219	221	221	230	230	234	243	243	243	249	249	255	255	262	271	271	278	278	280	280	285	289	289	298	298	304	304	308	308	316	316	319	332	332	336	336	336	336	340	340	348	353	353	358	358	363	363	367	367	373	373	373	377	377	383	383	389	389	397	397	409	415	415	422	422	432	432	436	436	449	449	449	449	458	458	471	484	484	497	497	507	513	513	528	528	528	543	552	552	552	560	560	571	580
Anthony Edwards	https://cdn.nba.com/headshots/nba/latest/1040x760/1630162.png	MIN	0	12	12	12	20	20	31	31	41	41	41	47	47	55	55	65	65	77	77	77	86	86	99	99	104	110	110	116	116	126	134	134	140	140	149	149	164	168	176	176	183	183	192	192	199	199	199	205	205	213	213	221	221	228	228	228	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	252	252	258	268	268	278	278	287	287	295	295	307	307	318	318	318	322	322	331	341	341	341	341	349	349	362	362	373	384	384	393	393	399	399	408	408	408	414	414	417	426	426	435	435	448	448	454	459	459	465	471	471	471	476	476	476	476	476	476	476	476	476	484	484	495	503	503	505	505	516	516	516	526	526	531	531	539	539	543	543	552	552	552	559	559	566	566	578	584	584	598	598	598	602
LaMelo Ball	https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png	CHA	0	9	9	12	12	18	32	32	37	37	42	42	51	59	59	65	65	73	73	78	86	86	93	93	98	98	106	106	106	113	113	122	129	129	138	138	147	150	156	156	164	164	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	184	184	190	197	197	197	202	202	202	209	209	213	213	213	213	219	228	228	237	237	237	244	244	256	256	264	264	271	271	271	271	271	277	277	283	283	291	291	296	300	300	308	308	314	314	314	324	324	327	333	333	339	339	349	349	358	370	370	370	378	378	387	387	394	394	402	409	409	410	410	410	419	419	419	427	431	431	438	438	438	446	446	456	456	456	464	464	473	473	487	487	493	493	505	516	516	524	524	524	530	530	539	539	549	558	558	565
Cole Anthony	https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png	ORL	0	7	7	14	14	23	28	28	35	35	41	45	45	56	56	67	67	77	77	87	87	87	92	92	92	101	101	109	109	118	118	123	123	123	123	123	123	123	123	123	123	123	128	128	137	137	137	142	142	151	151	151	159	170	170	170	175	175	175	175	175	175	175	175	181	181	181	181	181	181	181	181	181	181	181	181	189	189	189	201	207	207	207	215	215	218	222	222	229	229	234	234	238	238	240	240	240	245	245	250	250	256	256	259	266	266	266	270	273	273	278	278	278	281	287	287	292	292	297	297	297	301	301	301	308	308	312	312	318	324	324	324	329	335	335	340	340	347	347	353	353	359	359	359	363	363	369	374	374	374	381	381	385	385	387	387	391	391	391	391	391	391	391	391	391
Saddiq Bey	https://cdn.nba.com/headshots/nba/latest/1040x760/1630180.png	DET	0	4	4	4	9	9	17	17	17	26	26	34	38	38	42	42	47	52	52	52	52	52	61	61	66	73	73	82	82	86	86	92	92	99	99	109	117	123	123	126	126	130	130	136	136	136	136	144	144	148	148	154	154	159	159	159	159	167	167	174	180	180	193	193	201	201	207	207	207	220	220	220	232	232	245	245	254	262	262	266	266	273	283	283	283	290	290	296	296	305	314	314	325	325	333	333	339	339	339	345	345	354	354	361	361	372	379	379	390	390	397	397	405	413	413	413	423	423	431	431	438	438	441	449	449	454	454	466	474	474	474	480	480	488	488	492	492	499	499	508	508	522	522	526	526	539	539	548	548	556	556	562	562	569	569	581	582	582	591	591	597	597	609	609	610
Desmond Bane	https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png	MEM	0	6	6	6	16	23	23	23	30	41	41	51	51	56	56	63	63	67	67	67	73	73	80	80	84	89	89	94	94	94	97	97	105	105	113	113	119	123	123	130	130	139	139	141	141	147	147	155	155	158	169	169	178	178	181	181	189	189	194	194	202	211	211	211	218	218	224	235	235	245	245	252	252	252	263	269	269	269	269	277	285	285	293	293	301	305	305	305	312	312	312	312	312	312	312	312	312	315	315	320	327	327	336	336	347	347	347	353	353	353	358	358	362	362	369	369	369	375	387	387	395	395	402	402	407	407	407	417	417	423	432	432	441	441	441	447	447	452	452	459	459	459	468	468	474	474	474	484	491	491	498	498	504	504	509	509	509	509	509	517	517	519	519	523	523
Chris Duarte	https://cdn.nba.com/headshots/nba/latest/1040x760/1630537.png	IND	0	9	9	17	24	24	29	29	36	36	40	46	46	52	52	56	56	59	59	64	64	64	71	75	75	77	77	77	77	77	77	78	79	79	85	85	95	103	103	109	114	114	120	120	126	126	126	130	130	132	132	137	137	137	140	140	147	153	153	153	153	153	157	157	168	168	172	172	172	173	173	173	173	173	173	173	173	173	173	176	176	176	176	176	176	181	181	181	186	186	190	193	193	199	199	205	205	208	208	211	214	214	215	215	217	217	220	220	225	225	231	231	231	238	238	239	239	239	239	239	239	239	239	242	244	244	244	244	244	244	244	244	248	248	248	248	253	253	253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
